0; 5; 1; 20; 
1; 5; 1,01; 20; 
2; 5; 1,02; 20; 
3; 5; 1,03; 20; 
4; 5; 1,04; 20; 
5; 5; 1,05; 20; 
6; 5; 1,06; 20; 
7; 5; 1,07; 20; 
8; 5; 1,08; 20; 
9; 5; 1,09; 20; 
10; 5; 1,1; 20; 
11; 5; 1,11; 20; 
12; 5; 1,12; 20; 
13; 5; 1,13; 20; 
14; 5; 1,14; 20; 
15; 5; 1,15; 20; 
16; 5; 1,16; 20; 
17; 5; 1,17; 20; 
18; 5; 1,18; 20; 
19; 5; 1,19; 20; 
20; 5; 1,2; 20; 
21; 5; 1,21; 20; 
22; 5; 1,22; 20; 
23; 5; 1,23; 20; 
24; 5; 1,24; 20; 
25; 5; 1,25; 20; 
26; 5; 1,26; 20; 
27; 5; 1,27; 20; 
28; 5; 1,28; 20; 
29; 5; 1,29; 20; 
30; 5; 1,3; 20; 
31; 5; 1,31; 20; 
32; 5; 1,32; 20; 
33; 5; 1,33; 20; 
34; 5; 1,34; 20; 
35; 5; 1,35; 20; 
36; 5; 1,36; 20; 
37; 5; 1,37; 20; 
38; 5; 1,38; 20; 
39; 5; 1,39; 20; 
40; 5; 1,4; 20; 
41; 5; 1,41; 20; 
42; 5; 1,42; 20; 
43; 5; 1,43; 20; 
44; 5; 1,44; 20; 
45; 5; 1,45; 20; 
46; 5; 1,46; 20; 
47; 5; 1,47; 20; 
48; 5; 1,48; 20; 
49; 5; 1,49; 20; 
50; 5; 1,5; 20; 
51; 5; 1,51; 20; 
52; 5; 1,52; 20; 
53; 5; 1,53; 20; 
54; 5; 1,54; 20; 
55; 5; 1,55; 20; 
56; 5; 1,56; 20; 
57; 5; 1,57; 20; 
58; 5; 1,58; 20; 
59; 5; 1,59; 20; 
60; 5; 1,6; 20; 
61; 5; 1,61; 20; 
62; 5; 1,62; 20; 
63; 5; 1,63; 20; 
64; 5; 1,64; 20; 
65; 5; 1,65; 20; 
66; 5; 1,66; 20; 
67; 5; 1,67; 20; 
68; 5; 1,68; 20; 
69; 5; 1,69; 20; 
70; 5; 1,7; 20; 
71; 5; 1,71; 20; 
72; 5; 1,72; 20; 
73; 5; 1,73; 20; 
74; 5; 1,74; 20; 
75; 5; 1,75; 20; 
76; 5; 1,76; 20; 
77; 5; 1,77; 20; 
78; 5; 1,78; 20; 
79; 5; 1,79; 20; 
80; 5; 1,8; 20; 
81; 5; 1,81; 20; 
82; 5; 1,82; 20; 
83; 5; 1,83; 20; 
84; 5; 1,84; 20; 
85; 5; 1,85; 20; 
86; 5; 1,86; 20; 
87; 5; 1,87; 20; 
88; 5; 1,88; 20; 
89; 5; 1,89; 20; 
90; 5; 1,9; 20; 
91; 5; 1,91; 20; 
92; 5; 1,92; 20; 
93; 5; 1,93; 20; 
94; 5; 1,94; 20; 
95; 5; 1,95; 20; 
96; 5; 1,96; 20; 
97; 5; 1,97; 20; 
98; 5; 1,98; 20; 
99; 5; 1,99; 20; 
100; 5; 2; 20; 
101; 5; 2,01; 20; 
102; 5; 2,02; 20; 
103; 5; 2,03; 20; 
104; 5; 2,04; 20; 
105; 5; 2,05; 20; 
106; 5; 2,06; 20; 
107; 5; 2,07; 20; 
108; 5; 2,08; 20; 
109; 5; 2,09; 20; 
110; 5; 2,1; 20; 
111; 5; 2,11; 20; 
112; 5; 2,12; 20; 
113; 5; 2,13; 20; 
114; 5; 2,14; 20; 
115; 5; 2,15; 20; 
116; 5; 2,16; 20; 
117; 5; 2,17; 20; 
118; 5; 2,18; 20; 
119; 5; 2,19; 20; 
120; 5; 2,2; 20; 
121; 5; 2,21; 20; 
122; 5; 2,22; 20; 
123; 5; 2,23; 20; 
124; 5; 2,24; 20; 
