-3.71513e-05;-7.47548e-06;4.57292e-08;885;tak;
-0.00670416;0.00235051;0.00160679;1020;nie;
-0.000444824;0.000137164;6.89969e-06;407;tak;
-0.0131075;0.0117091;0.00982877;1020;nie;
-0.0259381;0.012116;0.0260225;1020;nie;
-0.000507248;0.00020333;9.50954e-06;622;tak;
-0.000317939;0.000140454;3.84698e-06;509;tak;
-0.000274023;-0.000215599;3.87115e-06;516;tak;
-0.000264949;0.000116737;2.66921e-06;774;tak;
-0.000237095;8.39418e-05;2.01437e-06;849;tak;
-0.0379631;0.0635923;0.171762;1020;nie;
0.679589;0.177627;1.73341;1020;nie;
-1.26326e-05;0.000130226;5.45091e-07;670;tak;
-0.000307247;0.000120467;3.46806e-06;546;tak;
-0.794477;-0.112182;1.0084;1020;nie;
-0.0588558;0.0155874;0.116141;1020;nie;
-0.00016566;-0.000108962;1.25191e-06;621;tak;
-0.000405672;9.03042e-05;5.49999e-06;509;tak;
-1.58227e-05;-0.000377822;4.55347e-06;867;tak;
0.000141453;-0.000112953;1.0434e-06;612;tak;
-0.000465772;-0.000236023;8.68186e-06;923;tak;
-2.41889e-05;-2.10955e-06;1.87729e-08;476;tak;
0.000177628;-2.81309e-05;1.02989e-06;743;tak;
-0.00658783;0.0019151;0.00149843;1020;nie;
-0.00053445;-4.45306e-06;9.09602e-06;936;tak;
-0.000147137;0.000393286;5.61457e-06;761;tak;
-0.000381926;0.00010409;4.98978e-06;604;tak;
-6.40844e-05;4.71677e-05;2.01614e-07;298;tak;
-0.000293019;0.000195333;3.94895e-06;887;tak;
-0.000129914;0.000125801;1.04136e-06;622;tak;
-0.000447012;-0.000108513;6.7377e-06;765;tak;
-0.390829;-0.265411;3.71204;1020;nie;
0.136346;-0.0623123;0.660488;1020;nie;
-0.000376333;6.69245e-05;4.65237e-06;653;tak;
-0.000357157;3.9234e-05;4.11089e-06;514;tak;
-0.000253469;-0.00011075;2.43634e-06;586;tak;
-0.345559;0.000441403;2.02939;1020;nie;
-3.97252e-05;9.51975e-06;5.31362e-08;725;tak;
-0.000121885;7.43459e-05;6.49055e-07;759;tak;
-0.383381;0.00660267;2.13986;1020;nie;
-0.000226206;-0.000349562;5.5203e-06;640;tak;
-0.000157426;-0.000491079;8.46825e-06;326;tak;
-0.0936837;-0.0379397;0.312983;1020;nie;
-1.72485e-06;-7.53532e-06;1.90279e-09;754;tak;
-5.54374e-06;3.05598e-06;1.27599e-09;568;tak;
-0.00547449;0.00197578;0.00107848;1020;nie;
-0.000229759;0.000145189;2.35216e-06;409;tak;
-0.000344753;0.000349299;7.66973e-06;787;tak;
-0.000436673;1.23487e-05;6.07668e-06;621;tak;
0.000162264;-1.02398e-05;8.4174e-07;658;tak;
-8.83002;0.078933;78.1892;1020;nie;
-0.0241337;0.00881844;0.0209678;1020;nie;
-0.526121;-0.82913;2.53854;1020;nie;
-0.000234907;-0.000220479;3.30501e-06;664;tak;
-0.000155854;0.000139332;1.39164e-06;500;tak;
-0.000110001;3.20514e-05;4.18014e-07;608;tak;
-0.000137175;5.87383e-05;7.0904e-07;474;tak;
-0.000417384;4.18589e-05;5.60306e-06;931;tak;
-0.579083;-0.920099;2.75831;1020;nie;
-0.000505683;0.000132077;8.69807e-06;756;tak;
-0.000436772;-0.000193472;7.2665e-06;552;tak;
-0.380487;-0.0167135;2.14193;1020;nie;
-3.89847e-05;2.30805e-05;6.53573e-08;841;tak;
-4.34649e-06;1.09362e-06;6.39652e-10;976;tak;
-6.96909e-06;-0.000123676;4.88598e-07;716;tak;
-8.09303e-05;7.56235e-05;3.90664e-07;498;tak;
0.000276283;0.000482157;9.83318e-06;457;tak;
-3.02124e-05;5.24505e-05;1.16666e-07;239;tak;
-0.000131254;-0.000270429;2.87726e-06;403;tak;
-0.00254268;-0.00248663;0.000402748;1020;nie;
0.000359875;0.000374062;8.57941e-06;899;tak;
-0.036846;0.0208491;0.0567504;1020;nie;
0.000394486;0.000233396;6.68987e-06;777;tak;
-0.000154179;6.01532e-05;8.72149e-07;604;tak;
-1.303;-0.68705;4.22845;1020;nie;
1.87008e-05;0.000404701;5.2264e-06;878;tak;
-0.0163812;0.0199058;0.0211258;1020;nie;
-0.000128184;-0.000265151;2.76189e-06;494;tak;
-0.000200876;-0.000273086;3.65957e-06;516;tak;
0.0326286;0.000102345;0.0337215;1020;nie;
-0.000299333;-6.63127e-05;2.99312e-06;701;tak;
-5.38276e-05;3.78761e-05;1.37942e-07;595;tak;
0.000371905;-1.53393e-06;4.40431e-06;877;tak;
-5.48609e-05;-5.38525e-05;1.88183e-07;890;tak;
9.74578e-05;0.000513947;8.71337e-06;580;tak;
-0.751976;0.0310067;0.666228;1020;nie;
1.19945;-4.29065;23.5016;1020;nie;
-0.000319271;-0.0101411;0.00327629;1020;nie;
-0.700756;0.0387628;0.827256;1020;nie;
-0.000316607;0.000303303;6.12117e-06;383;tak;
-0.00553635;-0.0030336;0.00126889;1020;nie;
-0.00011551;-0.000425864;6.19982e-06;799;tak;
-0.0647906;0.0735548;0.298588;1020;nie;
-0.000392564;0.000337623;8.53685e-06;223;tak;
0.0135988;-0.00513889;0.00672396;1020;nie;
-0.000368196;9.59597e-05;4.61004e-06;634;tak;
-0.000346134;0.000363494;8.02228e-06;542;tak;
-7.38195e-05;-0.000162726;1.0167e-06;798;tak;
0.000328642;0.000318873;6.67692e-06;637;tak;
-6.96101e-05;-0.000510456;8.45134e-06;668;tak;
-0.000271981;-0.000142707;3.00399e-06;502;tak;
-0.000287291;-0.000108678;3.00424e-06;698;tak;
-0.00604283;-0.0217171;0.0161453;1020;nie;
-0.000299842;0.000472365;9.96778e-06;837;tak;
-0.00042785;-0.000318854;9.0663e-06;774;tak;
-0.0002323;7.29685e-05;1.88787e-06;486;tak;
-0.00011172;-0.000104556;7.45542e-07;757;tak;
-0.000173991;-0.0002805;3.46934e-06;944;tak;
-4.26868e-05;4.48932e-05;1.22198e-07;672;tak;
-0.000224803;0.000124661;2.10405e-06;387;tak;
-0.000327948;0.000215756;4.90693e-06;517;tak;
-0.000153036;0.000318882;3.98367e-06;528;tak;
-0.63591;-0.475433;3.18168;1020;nie;
-0.000170892;-1.12292e-05;9.3395e-07;316;tak;
-0.00880293;-0.00279683;0.00271564;1020;nie;
-0.000208217;-3.91833e-05;1.4294e-06;606;tak;
-1.29346;0.392047;5.56726;1020;nie;
-1.97259;-0.77742;6.48811;1020;nie;
-0.00055657;-1.7956e-05;9.87411e-06;283;tak;
-0.000151154;3.39257e-05;7.64169e-07;626;tak;
0.179499;0.00235561;0.872075;1020;nie;
-0.000320925;-0.000136895;3.87628e-06;664;tak;
-0.000421618;-0.000321215;8.94585e-06;519;tak;
-0.000353725;1.63477e-07;3.98418e-06;987;tak;
-3.10716e-06;-2.21181e-05;1.5885e-08;791;tak;
-0.229317;0.000565174;1.28082;1020;nie;
-0.000269138;1.01824e-05;2.30981e-06;505;tak;
-0.0113672;0.00311891;0.00442154;1020;nie;
0.00134372;-0.00389043;0.000539408;1020;nie;
-0.0515535;-0.00600205;0.0846631;1020;nie;
-9.77534e-05;-9.94161e-05;6.18996e-07;297;tak;
-0.000179316;0.000232186;2.74051e-06;677;tak;
0.00021014;0.00027047;3.73553e-06;702;tak;
-0.0412828;0.00619906;0.0550328;1020;nie;
-0.000541979;-7.01221e-06;9.35501e-06;556;tak;
-0.000252022;-0.000222347;3.59672e-06;744;tak;
-8.77833e-05;-0.000331365;3.74177e-06;691;tak;
-0.000446853;0.000269638;8.67333e-06;913;tak;
-1.45608e-05;2.47796e-06;6.94666e-09;326;tak;
3.28719e-05;1.30847e-05;3.98594e-08;737;tak;
-0.000384448;-1.25357e-05;4.71134e-06;484;tak;
-0.000117485;0.000478283;7.72362e-06;458;tak;
-0.872619;-0.0240338;0.938089;1020;nie;
-0.000280513;-0.000109544;2.88772e-06;426;tak;
-7.21913e-05;-5.51946e-05;2.62956e-07;782;tak;
-0.000385163;0.000297783;7.54749e-06;861;tak;
-0.000216789;0.000113892;1.90956e-06;653;tak;
-0.000384251;-0.000197099;5.93853e-06;996;tak;
-9.64387e-05;0.000477736;7.56361e-06;622;tak;
0.000125537;0.000153283;1.24999e-06;738;tak;
-0.000412286;-0.000294535;8.17494e-06;240;tak;
-0.00431043;-0.00255707;0.000799772;1020;nie;
-0.000484936;-6.119e-05;7.60739e-06;505;tak;
1.50745e-05;-8.40911e-05;2.32404e-07;423;tak;
-4.17702e-06;8.96019e-08;5.55827e-10;935;tak;
-0.000220335;4.97312e-05;1.62463e-06;624;tak;
-0.000152059;-0.000339148;4.39882e-06;958;tak;
-0.000394121;-0.000138982;5.56121e-06;852;tak;
-0.000128598;0.000321706;3.82213e-06;231;tak;
-0.00023144;0.000375603;6.19789e-06;590;tak;
-0.000224072;0.000174135;2.56431e-06;253;tak;
-0.0004303;-0.000265163;8.13479e-06;363;tak;
-0.378985;0.0625917;2.25238;1020;nie;
-0.366106;-0.167187;2.87189;1020;nie;
-6.23688e-05;-2.63336e-05;1.45945e-07;599;tak;
-0.000440666;-2.0648e-05;6.19697e-06;820;tak;
-3.32908e-06;0.000209113;1.39278e-06;634;tak;
0.000122353;-0.000112092;8.76775e-07;450;tak;
-0.000400067;0.000270163;7.42063e-06;467;tak;
-1.04488;-0.517572;4.30795;1020;nie;
-0.00042718;7.06585e-05;5.96967e-06;277;tak;
0.000186543;-5.37731e-05;1.20014e-06;559;tak;
0.000497823;-0.000112113;8.29168e-06;665;tak;
0.000183261;0.000263148;3.27442e-06;629;tak;
-0.00413439;-0.00233535;0.000717903;1020;nie;
-4.76817e-05;3.26065e-05;1.0625e-07;351;tak;
-0.000334913;0.000272154;5.93017e-06;625;tak;
-0.000352838;-0.000272848;6.33477e-06;825;tak;
-0.00550485;0.00110584;0.00100373;1020;nie;
-0.000129331;-0.000408534;5.84712e-06;1012;nie;
-0.0411052;-0.0214372;0.0679512;1020;nie;
3.97435e-05;0.000305813;3.02826e-06;623;tak;
-0.000308941;-9.03679e-05;3.29923e-06;841;tak;
-0.000378356;6.75416e-05;4.70361e-06;416;tak;
-0.0948862;-0.0951847;0.549797;1020;nie;
-9.09997e-05;5.42565e-06;2.64624e-07;483;tak;
-0.000181277;-2.48132e-05;1.06599e-06;504;tak;
-0.15076;-0.0110316;0.649442;1020;nie;
-0.000184589;-0.000230493;2.77667e-06;552;tak;
-0.000193312;0.000461127;7.96087e-06;578;tak;
-7.0871e-05;0.000423288;5.86523e-06;759;tak;
-0.000239299;-0.000318391;5.05141e-06;447;tak;
-0.000477442;-0.000163707;8.1119e-06;641;tak;
-0.000322651;-2.79787e-05;3.33985e-06;668;tak;
-0.024126;-0.00312715;0.0187922;1020;nie;
-0.000184949;2.13892e-05;1.10378e-06;513;tak;
-3.61147e-05;5.38745e-05;1.33953e-07;271;tak;
-0.243892;-1.14209;4.60012;1020;nie;
-0.000514185;0.00018454;9.50312e-06;730;tak;
-0.000439077;-7.42406e-05;6.31438e-06;575;tak;
9.96835e-05;-9.01527e-05;5.75213e-07;448;tak;
0.000226809;0.000171014;2.56931e-06;557;tak;
-1.1846;-0.776168;4.01587;1020;nie;
-1.03848;-0.0451308;2.44029;1020;nie;
-0.676822;-0.552446;2.56074;1020;nie;
-0.000124536;-0.000520453;9.11906e-06;515;tak;
0.000332102;-7.82818e-05;3.70711e-06;503;tak;
-0.000406761;-0.00200617;0.000133423;1020;nie;
-0.844628;-0.00436488;0.774803;1020;nie;
8.71714e-05;-0.000448719;6.65341e-06;584;tak;
-0.000279879;-1.45449e-05;2.50103e-06;665;tak;
-0.000294178;0.000169012;3.66525e-06;488;tak;
0.000385858;-1.43094e-05;4.74743e-06;705;tak;
-1.79948;-0.888734;5.25706;1020;nie;
-0.00329736;-0.0063084;0.00161314;1020;nie;
-0.000270896;0.000231087;4.03719e-06;208;tak;
-0.000342896;-0.000276062;6.1707e-06;713;tak;
-0.499648;-0.507368;3.88116;1020;nie;
-0.000312292;-8.80056e-06;3.10795e-06;330;tak;
-4.67346e-05;-0.000479341;7.38591e-06;933;tak;
7.12899e-05;-0.000220929;1.71605e-06;780;tak;
-0.000390855;-0.000296389;7.66174e-06;953;tak;
-0.000143439;-9.73808e-05;9.57112e-07;821;tak;
-1.77853e-05;-7.59301e-05;1.93656e-07;552;tak;
0.000109269;-0.000261308;2.55446e-06;771;tak;
-0.000148256;-0.000484449;8.17303e-06;855;tak;
-0.000500323;-0.000147402;8.66277e-06;315;tak;
-0.000377121;-6.45095e-05;4.66117e-06;584;tak;
-0.225432;0.0140391;1.25551;1020;nie;
-0.000276228;-0.000101376;2.75689e-06;993;tak;
-0.000131339;-0.000140803;1.18058e-06;863;tak;
-7.46143e-05;-0.000223304;1.7651e-06;323;tak;
-0.000213694;-0.000298642;4.29403e-06;856;tak;
-0.00036702;-0.00032036;7.5573e-06;831;tak;
-0.0141227;-0.00633033;0.00762047;1020;nie;
-0.000481212;-0.000217775;8.88378e-06;351;tak;
-0.00017697;0.000108371;1.37122e-06;663;tak;
-0.000102304;-5.47207e-05;4.28616e-07;1015;nie;
0.000410575;-0.000358382;9.45751e-06;811;tak;
-0.00369153;-0.000596772;0.000445242;1020;nie;
7.94541e-05;-0.000251361;2.21291e-06;305;tak;
-0.00043479;-0.000181198;7.06504e-06;818;tak;
-0.000281977;-0.000404308;7.73696e-06;421;tak;
-0.000256773;-0.000303088;5.02457e-06;698;tak;
7.67574e-05;-0.000398722;5.24991e-06;590;tak;
-0.000327781;5.23641e-05;3.50848e-06;685;tak;
-0.00021731;0.000238033;3.3079e-06;595;tak;
0.000386941;-2.72599e-05;4.79123e-06;421;tak;
0.0001127;-0.00049614;8.24261e-06;181;tak;
-5.20882e-05;-0.000504883;8.20327e-06;470;tak;
-0.755544;-0.804911;1.27981;1020;nie;
-0.00238468;0.00285379;0.000440392;1020;nie;
-0.000215408;-0.000145701;2.15349e-06;526;tak;
-0.00945037;-0.00487451;0.00359909;1020;nie;
-0.000231568;1.86212e-05;1.71856e-06;665;tak;
-0.0585612;-0.0198245;0.11984;1020;nie;
-0.000491363;-0.000235273;9.45056e-06;368;tak;
-0.00518104;-0.00388978;0.00133639;1020;nie;
-0.000313151;-0.000148675;3.82644e-06;870;tak;
-0.0120722;-0.000380975;0.00464192;1020;nie;
-2.84426e-07;-0.000268574;2.29686e-06;942;tak;
-0.000390817;-0.000293003;7.59726e-06;602;tak;
0.000230756;0.000117949;2.13856e-06;507;tak;
-0.000541289;-1.38443e-05;9.33576e-06;988;tak;
-0.192569;-0.0499078;1.05709;1020;nie;
-0.000508207;-0.000163061;9.07076e-06;355;tak;
-0.000441252;-0.000100259;6.51991e-06;482;tak;
-6.65633e-05;-0.000403787;5.3328e-06;830;tak;
0.00018129;-0.00012446;1.53979e-06;396;tak;
-6.46735e-05;-2.57006e-05;1.54219e-07;674;tak;
-0.000224338;-0.000323825;4.94164e-06;514;tak;
-3.49934e-05;-0.000140728;6.69611e-07;990;tak;
-0.00014461;-7.21854e-05;8.31818e-07;511;tak;
1.18147;-0.843973;4.15664;1020;nie;
-0.000336361;-3.70871e-05;3.64642e-06;948;tak;
0.000220284;-1.60235e-05;1.55333e-06;426;tak;
-0.000118235;-9.43863e-05;7.2882e-07;890;tak;
-0.000191977;0.000290819;3.86667e-06;612;tak;
-0.797251;-0.537325;2.39717;1020;nie;
-0.000163032;-4.9623e-05;9.24769e-07;740;tak;
-0.000193037;-0.000172381;2.13276e-06;908;tak;
-0.00183737;-0.00248021;0.000303368;1020;nie;
-0.0430196;-0.0252978;0.0787031;1020;nie;
-0.000310689;-0.00010473;3.42294e-06;710;tak;
3.16388e-05;-7.06257e-05;1.90705e-07;565;tak;
-0.000127309;-7.30762e-05;6.86134e-07;801;tak;
0.000255816;-1.78985e-05;2.09403e-06;459;tak;
-0.000409826;-0.000204543;6.68041e-06;398;tak;
3.29944e-05;-0.000116932;4.70054e-07;670;tak;
-0.000372761;-0.000108852;4.80183e-06;1018;nie;
-0.0299149;-0.00642241;0.0296822;1020;nie;
-1.55948;-0.291086;4.22283;1020;nie;
-0.000343293;-7.04582e-05;3.91073e-06;463;tak;
-0.00052747;-1.455e-05;8.86609e-06;987;tak;
0.0462571;-0.00385667;0.067885;1020;nie;
-1.34639e-05;-1.69943e-05;1.49686e-08;570;tak;
-1.53612;0.110605;2.84931;1020;nie;
-0.000248073;-0.00014847;2.66151e-06;843;tak;
0.524611;-0.199517;2.86934;1020;nie;
-0.0171231;-0.00936493;0.012114;1020;nie;
3.20579e-06;-1.05076e-05;3.84297e-09;866;tak;
-0.891098;-0.0272692;1.06287;1020;nie;
-0.000113921;-9.3727e-06;4.1605e-07;687;tak;
0.00147683;0.000722373;8.60649e-05;1020;nie;
-0.000174181;-0.000127529;1.48395e-06;941;tak;
-4.36838e-05;-1.45179e-05;6.74756e-08;986;tak;
-0.000526159;2.05836e-05;8.82885e-06;410;tak;
-0.000191061;-8.94076e-05;1.41693e-06;523;tak;
-0.000418454;-0.0001945;6.78035e-06;949;tak;
-0.000475415;-5.55725e-05;7.29535e-06;857;tak;
-8.63598e-08;-2.31819e-05;1.71124e-08;384;tak;
-0.659216;-0.661303;1.9603;1020;nie;
-0.0210698;-0.0336857;0.0500336;1020;nie;
-6.55837e-05;0.000165672;1.01095e-06;342;tak;
-0.759377;-0.233396;1.94089;1020;nie;
-0.697992;-0.050576;0.871746;1020;nie;
-0.000246557;-5.70449e-05;2.03933e-06;742;tak;
6.19295e-05;-0.000125805;6.26093e-07;625;tak;
-0.000434024;-0.000207915;7.37488e-06;746;tak;
-4.8756e-05;2.58308e-05;9.69405e-08;563;tak;
-9.36107e-05;7.51562e-06;2.80833e-07;584;tak;
-0.000263605;-9.58392e-05;2.50513e-06;419;tak;
-0.000138821;-0.000452081;7.12152e-06;428;tak;
-2.31047e-05;-0.000393787;4.95475e-06;625;tak;
-0.988727;-0.841517;2.65;1020;nie;
-1.13055;-0.623288;4.33963;1020;nie;
-1.18077;-0.553329;5.0474;1020;nie;
0.000224569;-0.000324854;4.96621e-06;641;tak;
-4.91114e-05;-0.000127609;5.95328e-07;537;tak;
-3.08085;-0.970771;11.6133;1020;nie;
-0.305101;-0.0385694;1.87497;1020;nie;
-0.000244248;-2.58941e-05;1.92098e-06;878;tak;
-0.0186535;-0.0376844;0.0559617;1020;nie;
0.00237453;-0.0107295;0.00384319;1020;nie;
-4.39583e-05;-1.3575e-05;6.73983e-08;667;tak;
0.000101953;-0.000474114;7.48867e-06;366;tak;
-0.000134096;-0.000172098;1.51569e-06;938;tak;
-0.000199584;-0.000428683;7.12008e-06;529;tak;
-0.000236499;6.46619e-05;1.91415e-06;355;tak;
-2.54516e-05;-1.37608e-05;2.66567e-08;285;tak;
-0.000117936;-0.000215699;1.9244e-06;574;tak;
-7.85174e-06;-0.000371137;4.38803e-06;623;tak;
-0.000104161;3.08552e-05;3.75793e-07;615;tak;
0.000132319;-0.00040465;5.77145e-06;988;tak;
-0.750711;-0.205625;1.72401;1020;nie;
-0.000344154;-0.000295002;6.54263e-06;834;tak;
-6.31644e-05;-0.000190124;1.27806e-06;887;tak;
0.00050245;-0.00356179;0.000411979;1020;nie;
-0.0125526;-0.00881572;0.00748714;1020;nie;
-0.0121506;0.0495399;0.0818954;1020;nie;
-0.0396066;-0.00779939;0.0514984;1020;nie;
-0.000249196;0.00010908;2.35626e-06;838;tak;
-0.000308076;0.000150604;3.74443e-06;488;tak;
-0.000420878;-5.71852e-05;5.74465e-06;915;tak;
-0.000113555;-0.000106774;7.73625e-07;985;tak;
-0.00998912;-0.00172281;0.00327026;1020;nie;
-8.16076e-05;-2.87764e-05;2.38433e-07;831;tak;
-0.000136126;-0.000207056;1.95522e-06;981;tak;
0.000204457;0.000397412;6.36018e-06;763;tak;
-0.0183067;-0.0260404;0.0321734;1020;nie;
-0.000133611;-1.69518e-06;5.6854e-07;826;tak;
-4.82195e-05;-0.000144001;7.34336e-07;352;tak;
-1.01507;-0.0296168;2.17628;1020;nie;
-4.21494e-05;-4.86015e-05;1.31786e-07;672;tak;
-1.19331e-05;1.60052e-05;1.26913e-08;875;tak;
-1.08046;-0.18107;3.64278;1020;nie;
-0.000232345;-0.000147327;2.41014e-06;837;tak;
-1.91007;-0.827051;6.11559;1020;nie;
7.30046e-05;-0.000456597;6.80825e-06;1020;nie;
-0.00037005;-8.35613e-05;4.58277e-06;705;tak;
-0.000211772;-6.73667e-05;1.57256e-06;825;tak;
-2.26726e-05;-1.84448e-05;2.72018e-08;685;tak;
-0.0302886;-0.0272364;0.0526136;1020;nie;
-0.000239248;-0.00033477;5.39126e-06;861;tak;
-2.30699e-05;-1.70433e-05;2.61967e-08;664;tak;
-8.88832e-05;-0.000143751;9.09571e-07;649;tak;
-0.000551131;8.76718e-05;9.91675e-06;404;tak;
-0.0708802;-0.00297003;0.156297;1020;nie;
-1.83737e-05;-0.000157537;8.01015e-07;734;tak;
0.000368773;-8.21495e-05;4.54526e-06;453;tak;
-0.000521929;-2.48533e-05;8.69388e-06;809;tak;
-0.000156715;4.93466e-05;8.59581e-07;849;tak;
-4.14696e-05;-7.77801e-06;5.66869e-08;891;tak;
-0.000302386;-0.000304646;5.86687e-06;817;tak;
-0.376091;-0.0470443;2.19356;1020;nie;
-1.67688;-0.544305;4.70866;1020;nie;
-1.40752;-1.00055;4.92748;1020;nie;
0.000137169;-0.000399908;5.69157e-06;877;tak;
-0.000351701;8.5457e-05;4.17126e-06;413;tak;
-0.0246853;0.00387206;0.0198222;1020;nie;
-0.203339;-0.00502558;1.06837;1020;nie;
-0.00634513;-0.00396516;0.00178235;1020;nie;
-0.103861;-0.922165;1.60189;1020;nie;
-0.834718;-0.931553;2.08943;1020;nie;
0.00021578;-0.000277383;3.93262e-06;635;tak;
-1.55694e-05;-0.000555787;9.84383e-06;800;tak;
0.383057;0.79788;2.77464;1020;nie;
