0; 0; 0; 0; 
1,53123e-05; 0,00045627; 0,000984567; 0,0195389; 
0,000119998; 0,00177507; 0,00387808; 0,0381866; 
0,000396637; 0,00388342; 0,00859367; 0,0559878; 
0,000920652; 0,00671111; 0,0150489; 0,0729852; 
0,00176058; 0,0101908; 0,0231653; 0,0892194; 
0,00297838; 0,0142578; 0,0328686; 0,104729; 
0,00462967; 0,0188507; 0,0440881; 0,119549; 
0,00676407; 0,0239104; 0,0567566; 0,133716; 
0,00942545; 0,0293812; 0,0708105; 0,14726; 
0,0126522; 0,0352098; 0,086189; 0,160213; 
0,0164777; 0,041346; 0,102834; 0,172603; 
0,0209301; 0,047742; 0,120692; 0,184456; 
0,0260332; 0,054353; 0,139709; 0,195797; 
0,0318064; 0,0611368; 0,159835; 0,206649; 
0,038265; 0,0680535; 0,181023; 0,217034; 
0,0454203; 0,0750661; 0,203227; 0,226971; 
0,0532802; 0,0821396; 0,226403; 0,236479; 
0,0618492; 0,0892416; 0,250509; 0,245574; 
0,0711285; 0,096342; 0,275504; 0,254273; 
0,0811166; 0,103413; 0,30135; 0,26259; 
0,0918092; 0,110428; 0,32801; 0,270537; 
0,103199; 0,117363; 0,355446; 0,278128; 
0,115278; 0,124197; 0,383624; 0,285371; 
0,128035; 0,130909; 0,412509; 0,292279; 
0,141456; 0,137482; 0,442069; 0,298859; 
0,155526; 0,143897; 0,47227; 0,30512; 
0,170229; 0,150141; 0,503082; 0,311069; 
0,185548; 0,156199; 0,534474; 0,316713; 
0,201463; 0,162059; 0,566415; 0,322058; 
0,217953; 0,167711; 0,598876; 0,327109; 
0,234997; 0,173145; 0,631827; 0,331871; 
0,252574; 0,178352; 0,66524; 0,336349; 
0,27066; 0,183326; 0,699087; 0,340546; 
0,289231; 0,18806; 0,73334; 0,344465; 
0,308264; 0,192549; 0,767971; 0,348111; 
0,327733; 0,196789; 0,802954; 0,351486; 
0,347613; 0,200776; 0,83826; 0,354593; 
0,36788; 0,204509; 0,873863; 0,357433; 
0,388506; 0,207985; 0,909738; 0,36001; 
0,409468; 0,211203; 0,945857; 0,362325; 
0,430738; 0,214163; 0,982194; 0,36438; 
0,452292; 0,216865; 1,01872; 0,366177; 
