2.7662;4.51787;1.95714;3.48952;4.00089;-0.30687;697;2.51762;2.77139;3.7442;-0.198596;271;
4.19761;2.40713;3.72637;1.45916;4.00187;-0.307057;625;2.65697;2.70696;3.79304;-0.213757;267;
4.95484;4.83147;2.57879;3.06004;4.00175;-0.307053;547;2.50572;2.78478;3.74615;-0.19922;263;
2.18857;4.4984;1.42444;3.73956;4.00167;-0.30705;607;2.63921;2.72478;3.7934;-0.213859;267;
2.79256;2.31132;3.22024;2.37507;4.00136;-0.306945;574;2.78447;2.50536;3.74568;-0.199068;261;
1.67085;5.3019;1.62431;3.65639;4.00094;-0.306869;687;1.67085;5.3019;5.55894;1e+10;40;
2.42825;2.70116;2.48981;3.13306;4.0019;-0.307057;527;2.1299;2.1921;3.05643;5.59374;89;
3.89943;3.21658;3.42882;2.06147;4.0008;-0.306869;701;2.50862;2.78127;3.74548;-0.199007;271;
3.24594;5.26451;2.1851;3.35249;4.00173;-0.306922;638;2.76596;2.57798;3.78107;-0.210171;275;
3.71627;4.35913;2.74206;2.91449;4.00165;-0.307048;537;2.77544;2.51406;3.7448;-0.19879;269;
2.04927;3.92822;1.75724;3.59431;4.00086;-0.30687;699;2.78136;2.5082;3.74527;-0.198938;271;
2.09849;2.45137;2.10433;3.40401;4.00193;-0.306896;630;2.78159;2.50768;3.74508;-0.198878;257;
5.45336;4.55985;3.21756;2.37907;4.00158;-0.306936;600;2.7703;2.51958;3.74471;-0.198763;273;
4.53819;1.57759;3.87386;0.998746;4.00054;-0.306542;689;4.53819;1.57759;4.80458;1e+10;40;
2.71773;5.05619;2.09472;3.4096;4.00166;-0.30693;642;2.50435;2.77978;3.74152;-0.197724;277;
3.65674;2.8103;3.34972;2.18744;4.00069;-0.306864;685;2.51831;2.76846;3.74249;-0.198047;275;
5.10266;2.68904;3.42949;2.06029;4.00077;-0.306868;693;2.64746;2.71634;3.79309;-0.213772;265;
2.13926;2.15188;2.52183;3.10668;4.00138;-0.306945;580;2.13926;2.15188;3.03431;27.8473;44;
2.52125;5.45844;1.82287;3.56233;4.00163;-0.306932;636;2.64709;2.64504;3.7421;-0.197949;283;
3.06441;2.48639;2.97635;2.67503;4.00181;-0.307055;545;2.77181;2.51715;3.74419;-0.198594;269;
4.5339;5.1668;3.18757;3.16888;4.49471;-0.444514;573;3.09817;2.84816;4.20841;-0.3589;275;
2.67646;3.09766;2.74062;3.56199;4.4943;-0.444511;583;3.09816;2.84779;4.20814;-0.358833;259;
2.98777;3.12513;3.19355;3.16302;4.49482;-0.444509;557;2.84299;3.10428;4.20941;-0.359156;273;
3.13648;2.0191;3.96854;2.10893;4.49409;-0.444478;638;3.09833;2.84742;4.20803;-0.358802;263;
3.1382;2.92653;3.21833;3.13792;4.49491;-0.444505;561;3.10377;2.84298;4.20903;-0.359058;269;
2.77992;3.81479;2.61424;3.65589;4.49441;-0.444515;595;3.10162;2.84515;4.20891;-0.359027;273;
2.28948;4.1721;2.13623;3.95396;4.49414;-0.444479;640;2.6479;3.29458;4.22678;-0.363412;275;
2.61224;3.78774;2.53445;3.71247;4.4951;-0.444573;546;2.84803;3.09803;4.20822;-0.358851;269;
2.24395;4.51347;1.89736;4.07495;4.49502;-0.444572;542;3.01479;3.00526;4.25682;-0.370607;271;
2.87622;5.29497;2.54708;3.70255;4.49405;-0.444477;646;3.10018;2.8461;4.2085;-0.358923;269;
5.04108;1.67787;4.38316;0.997997;4.49534;-0.444338;540;3.29376;2.69854;4.25805;-0.370787;289;
4.91214;3.99631;3.34116;3.00695;4.49501;-0.444497;569;3.09989;2.84591;4.20816;-0.358835;265;
5.33098;5.33331;3.59881;2.69262;4.49462;-0.444516;593;3.0985;2.84773;4.20836;-0.358888;261;
1.5057;4.18978;1.79831;4.11884;4.49431;-0.444476;636;2.86609;3.14783;4.25715;-0.37066;271;
5.24822;5.35023;3.30525;3.0464;4.49502;-0.444496;565;3.10088;2.84544;4.20856;-0.358939;265;
2.90658;4.08348;2.38629;3.80863;4.49444;-0.444515;601;2.8363;3.1105;4.20949;-0.359173;269;
3.93741;3.4156;3.61605;2.66838;4.494;-0.444476;640;2.84622;3.09989;4.20836;-0.358887;269;
3.54109;4.75474;2.59087;3.67279;4.49466;-0.444515;599;3.07665;2.94278;4.25743;-0.370739;269;
3.66642;2.83529;3.57305;2.72639;4.49443;-0.444515;595;2.84809;3.09824;4.20841;-0.358901;265;
4.34062;3.77223;3.67239;2.59143;4.49465;-0.444515;599;2.94428;3.07506;4.25732;-0.370715;269;
2.47796;3.14837;2.67468;3.61223;4.49468;-0.444515;577;2.84666;3.09721;4.20669;-0.358459;263;
2.68805;3.99832;2.4762;3.7512;4.49478;-0.444511;599;2.84256;3.10442;4.20922;-0.359107;279;
4.44946;2.50971;4.02373;2.00222;4.49436;-0.444514;587;3.22658;2.72022;4.22024;-0.361839;277;
3.35183;2.4943;3.74665;2.48173;4.49403;-0.444477;644;3.09982;2.84601;4.20817;-0.358838;261;
3.1424;4.82769;2.34263;3.83604;4.49479;-0.444511;595;2.83668;3.11018;4.20951;-0.35918;265;
2.34328;3.26223;2.51712;3.72381;4.49474;-0.444513;599;2.84808;3.09843;4.20854;-0.358935;267;
4.03682;3.07291;3.69559;2.55816;4.49462;-0.444516;595;2.84718;3.09806;4.20766;-0.358708;275;
2.68663;2.00623;3.89743;2.23763;4.4941;-0.444478;640;2.84654;3.09705;4.20649;-0.358407;261;
3.66257;3.67835;2.93265;3.40695;4.4953;-0.44457;524;3.09964;2.84617;4.20814;-0.358831;265;
2.86946;4.37212;2.15818;3.94274;4.49477;-0.444512;591;2.8442;3.10168;4.20831;-0.358874;263;
2.17507;5.09055;1.42843;4.26151;4.49454;-0.444516;601;2.78311;3.22091;4.25675;-0.370541;275;
4.82781;4.35098;3.21671;3.13964;4.49494;-0.444502;565;2.84322;3.103;4.20862;-0.358953;271;
5.14209;4.45699;3.21845;3.13875;4.49557;-0.44456;522;3.09987;2.84671;4.20867;-0.358968;271;
2.512;4.4104;2.06365;3.99275;4.49452;-0.444516;595;3.01414;3.00659;4.2573;-0.370715;275;
3.79622;2.07356;3.73932;2.49388;4.49466;-0.444515;587;3.08416;2.93387;4.25672;-0.370578;265;
2.32377;4.46022;1.98082;4.03428;4.49434;-0.444513;603;2.67991;3.26476;4.22382;-0.362704;281;
3.30427;2.44933;3.76485;2.45479;4.49445;-0.444516;591;2.84815;3.09834;4.20852;-0.35893;261;
2.14616;4.7739;1.58864;4.20488;4.49498;-0.444572;546;2.69423;3.25087;4.22221;-0.362315;289;
1.85459;5.21184;1.2206;4.32688;4.49575;-0.444655;477;1.85459;5.21184;5.53197;1e+10;40;
5.47947;1.59353;4.29668;1.32061;4.49505;-0.444572;542;5.47947;1.59353;5.70648;1e+10;40;
3.20799;3.07989;3.16383;3.19196;4.49426;-0.444477;604;3.10442;2.84208;4.2089;-0.359024;263;
3.92396;3.99175;2.56274;3.69253;4.49471;-0.444514;597;3.10292;2.84348;4.20874;-0.358984;271;
5.12857;1.59582;4.38202;0.99866;4.49438;-0.444359;589;3.41077;2.54906;4.25806;-0.370675;295;
3.78763;5.34006;2.7466;3.55912;4.49568;-0.444554;538;2.8449;3.10178;4.20886;-0.359014;275;
4.00333;4.61049;3.1446;3.21263;4.4955;-0.444564;522;2.84776;3.09835;4.20827;-0.358865;265;
3.92885;5.09311;2.90376;3.43234;4.49586;-0.44454;534;2.84775;3.09846;4.20834;-0.358883;267;
1.61892;2.6472;1.78505;4.12463;4.49433;-0.444475;628;2.84806;3.09839;4.2085;-0.358924;261;
4.43652;4.74098;3.22319;3.13208;4.49432;-0.444476;616;3.09887;2.84802;4.20882;-0.359007;275;
2.45368;2.16272;3.95368;2.16272;4.50655;-0.446386;177;3.10021;2.84646;4.20876;-0.35899;261;
5.25653;3.357;3.63937;2.64086;4.49657;-0.444642;491;2.84163;3.10554;4.20942;-0.359158;269;
4.72687;4.75895;3.26645;3.08774;4.49487;-0.444507;569;2.84291;3.10428;4.20936;-0.359143;275;
1.86338;4.68102;1.62794;4.18957;4.49474;-0.444513;587;2.86252;3.13934;4.24847;-0.368684;277;
4.96227;4.81554;3.03269;3.31665;4.49415;-0.444479;620;2.84702;3.09921;4.2084;-0.358898;273;
2.9693;5.48956;2.38045;3.81231;4.49447;-0.444516;607;2.80651;3.14097;4.21215;-0.359842;277;
5.28097;4.08025;3.43681;2.89601;4.49427;-0.44451;585;2.8473;3.09732;4.2072;-0.35859;271;
5.39638;4.80754;3.59466;2.70115;4.49642;-0.444648;495;3.09899;2.84816;4.209;-0.359052;277;
2.4199;2.9798;2.81235;3.50763;4.49586;-0.44454;530;3.10192;2.84441;4.20863;-0.358957;257;
3.21086;3.05795;3.1552;3.20104;4.49465;-0.444515;557;2.84111;3.10564;4.20914;-0.359087;271;
3.81488;4.33047;2.63619;3.64049;4.49474;-0.444513;595;2.84303;3.10285;4.20839;-0.358894;265;
4.85345;4.22653;3.2585;3.09552;4.49445;-0.444468;616;2.84766;3.09898;4.20866;-0.358966;271;
5.04136;5.20504;3.45023;2.88377;4.49669;-0.444636;487;2.843;3.10292;4.20842;-0.358901;265;
1.88472;2.73351;2.13472;3.98351;4.51945;-0.447129;181;3.0992;2.84712;4.20846;-0.358913;269;
5.0437;3.53089;3.51564;2.7998;4.49428;-0.444511;593;3.0878;2.92984;4.25658;-0.370547;265;
5.17108;3.63938;3.53488;2.7772;4.49535;-0.444569;538;2.84815;3.09826;4.20847;-0.358915;265;
3.52704;2.26981;3.83266;2.34807;4.49474;-0.444513;591;3.1063;2.84073;4.20938;-0.359147;269;
2.69395;4.96436;1.83137;4.10415;4.49422;-0.444478;652;2.76741;3.1806;4.21601;-0.360804;279;
4.85662;4.58661;2.97495;3.36889;4.49441;-0.444471;636;2.84522;3.10064;4.20824;-0.358857;271;
2.28152;4.73224;1.69534;4.16228;4.4943;-0.444476;648;2.85609;3.1578;4.25781;-0.370805;287;
4.93766;5.16746;2.64411;3.63468;4.49469;-0.444515;597;3.10087;2.84581;4.20881;-0.359002;277;
5.17345;3.63735;3.53671;2.77584;4.49595;-0.444531;542;3.09927;2.8473;4.20864;-0.358958;265;
4.36984;2.31581;3.88278;2.26379;4.49452;-0.444516;611;3.25424;2.69067;4.22253;-0.362392;267;
3.0033;1.93606;3.97308;2.10115;4.49446;-0.444516;589;3.10355;2.84266;4.20865;-0.358961;265;
3.27066;3.85523;2.6809;3.60687;4.49408;-0.444478;646;3.09688;2.84648;4.20632;-0.358363;271;
2.05972;3.40927;2.27724;3.87492;4.49453;-0.444516;595;2.84114;3.1062;4.20958;-0.359198;267;
4.20456;2.63695;3.71529;2.529;4.49436;-0.444513;595;2.84406;3.10298;4.20917;-0.359095;277;
4.26127;3.88001;3.61694;2.66747;4.49418;-0.444479;654;2.84524;3.10105;4.20855;-0.358936;273;
4.92435;2.98579;3.90374;2.22795;4.49477;-0.444512;601;3.10899;2.83728;4.20903;-0.359058;273;
2.60338;2.72594;2.56343;3.69249;4.49507;-0.444572;542;2.84127;3.10548;4.20914;-0.359086;265;
2.56525;1.93041;4.04443;1.95944;4.49409;-0.444478;630;2.84352;3.09355;4.20186;-0.357209;263;
5.3724;3.92636;3.53648;2.77584;4.49577;-0.444547;542;2.84327;3.10368;4.20916;-0.359091;275;
1.97826;2.82303;2.40563;3.79645;4.49445;-0.444516;589;3.09979;2.84597;4.20812;-0.358825;265;
4.3329;3.80292;3.65008;2.62296;4.49477;-0.444512;607;3.10105;2.84575;4.2089;-0.359025;265;
2.50664;4.84286;1.59407;4.20222;4.49441;-0.444515;587;2.73162;3.21431;4.21824;-0.361345;269;
1.823;4.39351;1.71021;4.15637;4.49447;-0.444516;587;2.62633;3.314;4.2285;-0.363818;279;
2.79783;2.13129;3.77153;2.44431;4.49434;-0.444513;593;3.09274;2.84249;4.20057;-0.356874;267;
4.96405;3.87279;3.39413;2.94743;4.49527;-0.444571;530;3.07753;2.94091;4.25678;-0.370593;265;
1.52043;4.95852;1.09793;4.3597;4.49582;-0.444656;477;2.64771;3.33454;4.25788;-0.370714;279;
4.68372;4.85663;3.24174;3.11301;4.49441;-0.444471;616;2.84492;3.10177;4.20887;-0.359016;267;
3.62086;3.82363;2.79068;3.52501;4.49595;-0.444531;540;2.84147;3.10448;4.20853;-0.35893;269;
4.32998;3.60558;3.80356;2.3949;4.49473;-0.444513;599;2.84811;3.09904;4.20901;-0.359053;275;
1.57946;2.83476;1.69924;4.1608;4.49441;-0.444515;579;2.83926;3.10685;4.20879;-0.358996;261;
2.6367;3.61789;2.73644;3.56629;4.49517;-0.444572;538;3.10281;2.8438;4.20888;-0.359019;267;
3.8765;2.82193;3.66307;2.60462;4.49467;-0.444515;591;3.10087;2.84613;4.20902;-0.359056;271;
5.48195;4.33411;3.3228;3.0699;4.52386;-0.448153;150;2.84655;3.09733;4.2067;-0.35846;273;
3.61744;3.73916;2.87387;3.45642;4.49511;-0.444573;532;2.84714;3.09942;4.20863;-0.358957;257;
2.57758;2.31176;3.55365;2.75313;4.49535;-0.444569;522;3.09891;2.84716;4.20828;-0.358867;255;
5.41813;1.95001;4.25246;1.45451;4.49433;-0.444512;599;5.41813;1.95001;5.75835;1e+10;40;
2.81553;4.07843;2.49839;3.736;4.4944;-0.444515;603;3.10818;2.83835;4.20916;-0.35909;267;
4.81228;1.94188;4.2613;1.42967;4.49473;-0.444513;605;3.22583;2.77887;4.25771;-0.370753;267;
2.59309;4.65217;1.67216;4.17158;4.49424;-0.444478;654;2.77243;3.17498;4.21508;-0.36057;273;
3.49379;5.06615;2.44895;4.25907;4.91294;-0.487808;101;3.20237;3.37605;4.65327;-0.458622;271;
3.36654;3.29932;3.61654;3.32569;4.9132;-0.487808;140;3.20565;3.37243;4.6529;-0.458584;263;
4.78802;1.97151;4.51402;1.9397;4.91313;-0.487808;138;3.38072;3.1986;4.65406;-0.458703;279;
4.65115;4.81978;3.58945;3.35457;4.91297;-0.487808;99;3.20456;3.37395;4.65326;-0.458621;269;
4.67254;1.88209;4.55894;1.83261;4.91349;-0.487808;91;3.46836;3.10345;4.65413;-0.458692;265;
4.81128;2.06355;4.52025;1.92613;4.91351;-0.487808;97;3.31378;3.26696;4.6534;-0.458641;269;
2.67201;5.16859;1.72529;4.60017;4.91307;-0.487808;146;3.24553;3.33426;4.65304;-0.458602;271;
3.1303;4.33299;3.0386;3.86083;4.91315;-0.487808;140;3.2131;3.36579;4.65323;-0.45862;269;
4.48849;2.25252;4.39412;2.19816;4.91327;-0.487808;91;3.20287;3.37566;4.65332;-0.458628;263;
1.81526;1.55064;4.56526;1.80064;4.90754;-0.487799;342;3.93343;2.84654;4.85537;-0.485934;351;
2.14223;3.17091;2.59633;4.17091;4.91299;-0.487808;177;3.36723;3.21158;4.65322;-0.458619;259;
2.59368;2.63815;2.64837;4.13815;4.91306;-0.487808;222;3.37318;3.206;4.65369;-0.458666;261;
4.55506;5.25916;3.37113;3.5742;4.91319;-0.487808;99;3.37526;3.20276;4.65296;-0.45859;273;
4.78591;2.18331;4.47679;2.02496;4.91346;-0.487808;97;3.31443;3.26631;4.65341;-0.458642;269;
4.05386;4.71318;2.86177;3.99347;4.913;-0.487808;101;3.20488;3.37379;4.65336;-0.458631;277;
2.83084;4.28963;2.68538;4.11437;4.91317;-0.487808;93;3.38097;3.19723;4.6533;-0.458625;265;
2.71241;2.57038;4.14503;2.63776;4.91315;-0.487808;177;3.20521;3.37419;4.65387;-0.458685;263;
4.52318;3.40432;4.13;2.66086;4.91295;-0.487808;142;3.19613;3.38185;4.65319;-0.458613;263;
3.20935;2.70061;3.8197;3.09026;4.91323;-0.487808;134;3.37112;3.20696;4.65285;-0.458579;253;
3.63602;2.84022;3.63602;3.30409;4.91301;-0.487808;91;3.20284;3.37578;4.65339;-0.458635;273;
4.39539;1.82168;4.39539;2.19571;4.91331;-0.487808;85;3.45488;3.11856;4.65421;-0.458704;265;
2.13163;3.11858;2.55155;4.19866;4.91316;-0.487808;177;3.38202;3.19642;4.65351;-0.458646;267;
4.96001;1.97899;4.38334;2.2198;4.91337;-0.487808;138;3.42642;3.14978;4.65419;-0.458708;281;
3.07429;3.98594;2.98728;3.90097;4.91339;-0.487808;93;3.37672;3.20195;4.65346;-0.458642;273;
2.98854;3.56801;3.37722;3.56801;4.91287;-0.487808;87;3.20348;3.37545;4.65359;-0.458656;273;
2.98554;3.24493;3.18085;3.74493;4.91348;-0.487808;134;3.37194;3.20704;4.65351;-0.458648;265;
4.12106;5.32476;3.21335;3.71655;4.91308;-0.487808;95;3.20367;3.37492;4.65334;-0.45863;269;
3.55775;5.00635;2.48167;4.24051;4.91331;-0.487808;101;3.20302;3.37565;4.65343;-0.458638;271;
1.75141;5.15475;1.86413;4.54562;4.91301;-0.487808;144;2.97303;3.58197;4.65504;-0.458741;275;
3.64463;4.21321;3.0178;3.87743;4.91341;-0.487808;142;3.37418;3.20377;4.65288;-0.458582;265;
5.1707;2.25582;4.60524;1.71243;4.91331;-0.487808;142;3.30616;3.27501;4.65364;-0.458666;271;
4.27517;2.02105;4.27517;2.42144;4.9133;-0.487808;89;3.36453;3.21427;4.65313;-0.458609;261;
2.26541;4.94922;2.2368;4.37435;4.91306;-0.487808;189;3.05768;3.50931;4.65453;-0.45872;275;
3.81441;3.74441;3.49118;3.4566;4.91288;-0.487808;136;3.1985;3.37974;4.65328;-0.458623;273;
2.27499;5.28914;1.46905;4.68836;4.91312;-0.487808;146;3.08916;3.48185;4.65469;-0.458746;277;
3.92021;2.55193;3.92021;2.96209;4.91345;-0.487808;89;3.21815;3.36092;4.6532;-0.458617;273;
2.66104;2.7846;3.13272;3.7846;4.91296;-0.487808;177;3.19949;3.3794;4.65371;-0.458668;263;
5.28414;3.51955;4.1633;2.6089;4.91319;-0.487808;101;3.19543;3.38282;4.65341;-0.458636;267;
4.24694;3.11399;3.98852;2.86906;4.91323;-0.487808;93;3.2046;3.37338;4.65286;-0.45858;271;
5.05925;1.8615;4.46604;2.04767;4.91309;-0.487808;142;3.49147;3.07758;4.65423;-0.458696;273;
4.36694;1.68228;4.4353;2.11392;4.91331;-0.487808;89;3.51524;3.05107;4.65467;-0.458732;263;
4.38599;4.10668;4.02771;2.81379;4.91323;-0.487808;146;3.3758;3.20315;4.65362;-0.458658;271;
2.41432;4.34501;2.38289;4.29685;4.91336;-0.487808;91;3.28877;3.28956;4.65159;-0.458453;271;
3.99252;1.78841;4.49252;1.98958;4.91336;-0.487808;134;3.28911;3.28853;4.6511;-0.458402;259;
3.62801;5.19071;2.67277;4.12236;4.913;-0.487808;101;3.20603;3.37265;4.65332;-0.458628;273;
2.1725;1.58674;4.63832;1.62092;4.91339;-0.487808;265;3.11488;3.6297;4.78302;-0.479917;306;
