0,75; 0,690178; 0,973409; 97,2851; -7,10399; 
0,76; 0,699923; 0,97559; 97,2136; -7,19155; 
0,77; 0,70969; 0,9778; 97,1412; -7,27885; 
0,78; 0,719479; 0,980037; 97,068; -7,36588; 
0,79; 0,729291; 0,982303; 96,9939; -7,45263; 
0,8; 0,739125; 0,984597; 96,919; -7,53911; 
0,81; 0,748983; 0,986918; 96,8431; -7,62532; 
0,82; 0,758864; 0,989268; 96,7665; -7,71124; 
0,83; 0,768768; 0,991644; 96,6889; -7,79689; 
0,84; 0,778697; 0,994049; 96,6105; -7,88225; 
0,85; 0,78865; 0,99648; 96,5313; -7,96733; 
0,86; 0,798627; 0,998939; 96,4512; -8,05212; 
0,87; 0,808628; 1,00143; 96,3702; -8,13662; 
0,88; 0,818655; 1,00394; 96,2884; -8,22084; 
0,89; 0,828707; 1,00648; 96,2058; -8,30475; 
0,9; 0,838785; 1,00905; 96,1223; -8,38838; 
0,91; 0,848888; 1,01164; 96,038; -8,4717; 
0,92; 0,859018; 1,01426; 95,9529; -8,55473; 
0,93; 0,869174; 1,01691; 95,867; -8,63746; 
0,94; 0,879356; 1,01958; 95,7802; -8,71988; 
0,95; 0,889565; 1,02228; 95,6926; -8,802; 
0,96; 0,899802; 1,02501; 95,6041; -8,88382; 
0,97; 0,910065; 1,02776; 95,5149; -8,96533; 
0,98; 0,920357; 1,03053; 95,4248; -9,04652; 
0,99; 0,930676; 1,03334; 95,334; -9,12741; 
1; 0,941024; 1,03617; 95,2423; -9,20798; 
1,01; 0,9514; 1,03902; 95,1498; -9,28825; 
1,02; 0,961804; 1,0419; 95,0565; -9,36819; 
1,03; 0,972238; 1,04481; 94,9624; -9,44782; 
1,04; 0,982701; 1,04774; 94,8676; -9,52713; 
1,05; 0,993193; 1,05069; 94,7719; -9,60612; 
1,06; 1,00371; 1,05367; 94,6754; -9,68479; 
1,07; 1,01427; 1,05668; 94,5782; -9,76314; 
1,08; 1,02485; 1,05971; 94,4802; -9,84116; 
1,09; 1,03546; 1,06277; 94,3814; -9,91886; 
1,1; 1,0461; 1,06584; 94,2818; -9,99623; 
1,11; 1,05678; 1,06895; 94,1815; -10,0733; 
1,12; 1,06748; 1,07208; 94,0803; -10,15; 
1,13; 1,07822; 1,07523; 93,9785; -10,2264; 
1,14; 1,08899; 1,0784; 93,8758; -10,3024; 
1,15; 1,09979; 1,0816; 93,7724; -10,3782; 
1,16; 1,11062; 1,08483; 93,6682; -10,4536; 
1,17; 1,12148; 1,08807; 93,5633; -10,5286; 
1,18; 1,13238; 1,09134; 93,4577; -10,6033; 
1,19; 1,14331; 1,09464; 93,3513; -10,6777; 
1,2; 1,15427; 1,09796; 93,2441; -10,7518; 
1,21; 1,16527; 1,1013; 93,1362; -10,8255; 
1,22; 1,1763; 1,10466; 93,0276; -10,8989; 
1,23; 1,18736; 1,10804; 92,9183; -10,9719; 
1,24; 1,19846; 1,11145; 92,8082; -11,0446; 
1,25; 1,20959; 1,11488; 92,6974; -11,117; 
1,26; 1,22076; 1,11834; 92,5858; -11,189; 
1,27; 1,23196; 1,12181; 92,4736; -11,2607; 
1,28; 1,24319; 1,12531; 92,3606; -11,332; 
1,29; 1,25447; 1,12883; 92,2469; -11,403; 
1,3; 1,26577; 1,13237; 92,1326; -11,4737; 
1,31; 1,27711; 1,13594; 92,0175; -11,544; 
1,32; 1,28849; 1,13952; 91,9017; -11,614; 
1,33; 1,2999; 1,14313; 91,7852; -11,6836; 
1,34; 1,31135; 1,14676; 91,668; -11,7529; 
1,35; 1,32284; 1,15041; 91,5501; -11,8218; 
1,36; 1,33436; 1,15408; 91,4316; -11,8904; 
1,37; 1,34592; 1,15777; 91,3123; -11,9587; 
1,38; 1,35752; 1,16148; 91,1924; -12,0266; 
1,39; 1,36915; 1,16522; 91,0718; -12,0942; 
1,4; 1,38082; 1,16897; 90,9505; -12,1614; 
1,41; 1,39253; 1,17275; 90,8286; -12,2282; 
1,42; 1,40428; 1,17654; 90,706; -12,2948; 
1,43; 1,41606; 1,18036; 90,5827; -12,3609; 
1,44; 1,42788; 1,18419; 90,4587; -12,4268; 
1,45; 1,43974; 1,18805; 90,3341; -12,4923; 
1,46; 1,45164; 1,19192; 90,2089; -12,5574; 
1,47; 1,46358; 1,19582; 90,083; -12,6222; 
1,48; 1,47556; 1,19973; 89,9565; -12,6867; 
1,49; 1,48758; 1,20366; 89,8293; -12,7508; 
1,5; 1,49963; 1,20762; 89,7014; -12,8145; 
1,51; 1,51173; 1,21159; 89,573; -12,8779; 
1,52; 1,52387; 1,21558; 89,4439; -12,941; 
1,53; 1,53604; 1,21959; 89,3142; -13,0037; 
1,54; 1,54826; 1,22362; 89,1838; -13,0661; 
1,55; 1,56051; 1,22767; 89,0528; -13,1282; 
1,56; 1,57281; 1,23173; 88,9212; -13,1898; 
1,57; 1,58515; 1,23582; 88,789; -13,2512; 
1,58; 1,59753; 1,23992; 88,6562; -13,3122; 
1,59; 1,60995; 1,24404; 88,5228; -13,3729; 
1,6; 1,62241; 1,24818; 88,3888; -13,4332; 
1,61; 1,63491; 1,25234; 88,2541; -13,4932; 
1,62; 1,64746; 1,25651; 88,1189; -13,5528; 
1,63; 1,66004; 1,2607; 87,9831; -13,6121; 
1,64; 1,67267; 1,26491; 87,8467; -13,671; 
1,65; 1,68534; 1,26914; 87,7097; -13,7297; 
1,66; 1,69805; 1,27338; 87,5721; -13,7879; 
1,67; 1,71081; 1,27764; 87,4339; -13,8459; 
1,68; 1,72361; 1,28192; 87,2952; -13,9035; 
1,69; 1,73645; 1,28622; 87,1558; -13,9607; 
1,7; 1,74933; 1,29053; 87,0159; -14,0176; 
1,71; 1,76226; 1,29486; 86,8755; -14,0742; 
1,72; 1,77523; 1,2992; 86,7345; -14,1305; 
1,73; 1,78824; 1,30356; 86,5929; -14,1864; 
1,74; 1,8013; 1,30794; 86,4507; -14,2419; 
1,75; 1,8144; 1,31233; 86,308; -14,2972; 
1,76; 1,82754; 1,31674; 86,1648; -14,3521; 
1,77; 1,84073; 1,32116; 86,021; -14,4067; 
1,78; 1,85397; 1,3256; 85,8767; -14,4609; 
1,79; 1,86725; 1,33006; 85,7318; -14,5148; 
1,8; 1,88057; 1,33453; 85,5864; -14,5684; 
1,81; 1,89394; 1,33902; 85,4404; -14,6217; 
1,82; 1,90735; 1,34352; 85,2939; -14,6746; 
1,83; 1,92081; 1,34804; 85,1469; -14,7272; 
1,84; 1,93431; 1,35257; 84,9994; -14,7795; 
1,85; 1,94786; 1,35711; 84,8513; -14,8314; 
1,86; 1,96145; 1,36168; 84,7028; -14,883; 
1,87; 1,97509; 1,36625; 84,5537; -14,9343; 
1,88; 1,98878; 1,37084; 84,4041; -14,9853; 
1,89; 2,00251; 1,37544; 84,254; -15,0359; 
1,9; 2,01629; 1,38006; 84,1034; -15,0863; 
1,91; 2,03011; 1,38469; 83,9522; -15,1363; 
1,92; 2,04398; 1,38934; 83,8006; -15,186; 
1,93; 2,0579; 1,394; 83,6485; -15,2353; 
1,94; 2,07186; 1,39867; 83,4959; -15,2844; 
1,95; 2,08587; 1,40336; 83,3428; -15,3331; 
1,96; 2,09993; 1,40806; 83,1893; -15,3816; 
1,97; 2,11403; 1,41278; 83,0352; -15,4297; 
1,98; 2,12818; 1,4175; 82,8807; -15,4775; 
1,99; 2,14238; 1,42224; 82,7257; -15,5249; 
2; 2,15663; 1,42699; 82,5702; -15,5721; 
2,01; 2,17092; 1,43176; 82,4142; -15,619; 
2,02; 2,18526; 1,43654; 82,2578; -15,6655; 
2,03; 2,19965; 1,44133; 82,1009; -15,7118; 
2,04; 2,21409; 1,44613; 81,9436; -15,7577; 
2,05; 2,22858; 1,45095; 81,7858; -15,8033; 
2,06; 2,24311; 1,45578; 81,6275; -15,8487; 
2,07; 2,25769; 1,46062; 81,4688; -15,8937; 
2,08; 2,27232; 1,46547; 81,3096; -15,9384; 
2,09; 2,287; 1,47033; 81,15; -15,9829; 
2,1; 2,30173; 1,47521; 80,99; -16,027; 
2,11; 2,31651; 1,48009; 80,8295; -16,0708; 
2,12; 2,33133; 1,48499; 80,6686; -16,1143; 
2,13; 2,3462; 1,4899; 80,5072; -16,1576; 
2,14; 2,36113; 1,49482; 80,3454; -16,2005; 
2,15; 2,3761; 1,49975; 80,1832; -16,2432; 
2,16; 2,39112; 1,5047; 80,0205; -16,2855; 
2,17; 2,4062; 1,50965; 79,8575; -16,3276; 
2,18; 2,42132; 1,51462; 79,694; -16,3694; 
2,19; 2,43649; 1,51959; 79,5301; -16,4108; 
2,2; 2,45171; 1,52458; 79,3658; -16,452; 
2,21; 2,46698; 1,52957; 79,201; -16,493; 
2,22; 2,4823; 1,53458; 79,0359; -16,5336; 
2,23; 2,49767; 1,5396; 78,8704; -16,5739; 
2,24; 2,51309; 1,54463; 78,7044; -16,614; 
2,25; 2,52856; 1,54966; 78,5381; -16,6538; 
2,26; 2,54409; 1,55471; 78,3714; -16,6933; 
2,27; 2,55966; 1,55977; 78,2042; -16,7325; 
2,28; 2,57528; 1,56483; 78,0367; -16,7715; 
2,29; 2,59095; 1,56991; 77,8688; -16,8102; 
2,3; 2,60668; 1,575; 77,7005; -16,8486; 
2,31; 2,62245; 1,58009; 77,5318; -16,8867; 
2,32; 2,63828; 1,58519; 77,3628; -16,9245; 
2,33; 2,65416; 1,59031; 77,1933; -16,9621; 
2,34; 2,67009; 1,59543; 77,0235; -16,9995; 
2,35; 2,68607; 1,60056; 76,8534; -17,0365; 
2,36; 2,7021; 1,6057; 76,6828; -17,0733; 
2,37; 2,71818; 1,61085; 76,5119; -17,1098; 
2,38; 2,73432; 1,61601; 76,3406; -17,1461; 
2,39; 2,7505; 1,62117; 76,169; -17,1821; 
2,4; 2,76674; 1,62635; 75,997; -17,2178; 
2,41; 2,78303; 1,63153; 75,8246; -17,2533; 
2,42; 2,79937; 1,63672; 75,6519; -17,2885; 
2,43; 2,81576; 1,64192; 75,4788; -17,3235; 
2,44; 2,83221; 1,64713; 75,3054; -17,3582; 
2,45; 2,84871; 1,65234; 75,1317; -17,3927; 
2,46; 2,86525; 1,65756; 74,9576; -17,4269; 
2,47; 2,88186; 1,66279; 74,7831; -17,4608; 
2,48; 2,89851; 1,66803; 74,6084; -17,4945; 
2,49; 2,91522; 1,67328; 74,4333; -17,528; 
2,5; 2,93198; 1,67853; 74,2578; -17,5612; 
2,51; 2,94879; 1,68379; 74,082; -17,5942; 
2,52; 2,96565; 1,68906; 73,9059; -17,6269; 
2,53; 2,98257; 1,69433; 73,7295; -17,6594; 
2,54; 2,99954; 1,69961; 73,5527; -17,6916; 
2,55; 3,01656; 1,7049; 73,3757; -17,7236; 
2,56; 3,03364; 1,7102; 73,1983; -17,7554; 
2,57; 3,05077; 1,7155; 73,0206; -17,7869; 
2,58; 3,06795; 1,72081; 72,8425; -17,8182; 
2,59; 3,08518; 1,72612; 72,6642; -17,8492; 
2,6; 3,10247; 1,73144; 72,4855; -17,88; 
2,61; 3,11981; 1,73677; 72,3066; -17,9106; 
2,62; 3,1372; 1,7421; 72,1273; -17,941; 
2,63; 3,15465; 1,74744; 71,9478; -17,9711; 
2,64; 3,17215; 1,75279; 71,7679; -18,001; 
2,65; 3,18971; 1,75814; 71,5878; -18,0307; 
2,66; 3,20732; 1,7635; 71,4073; -18,0601; 
2,67; 3,22498; 1,76886; 71,2266; -18,0894; 
2,68; 3,24269; 1,77423; 71,0455; -18,1184; 
2,69; 3,26046; 1,7796; 70,8642; -18,1471; 
2,7; 3,27829; 1,78498; 70,6826; -18,1757; 
2,71; 3,29616; 1,79037; 70,5007; -18,2041; 
2,72; 3,31409; 1,79576; 70,3185; -18,2322; 
2,73; 3,33208; 1,80116; 70,136; -18,2601; 
2,74; 3,35012; 1,80656; 69,9533; -18,2878; 
2,75; 3,36821; 1,81196; 69,7703; -18,3153; 
2,76; 3,38636; 1,81737; 69,587; -18,3426; 
2,77; 3,40456; 1,82279; 69,4034; -18,3696; 
2,78; 3,42281; 1,82821; 69,2196; -18,3965; 
2,79; 3,44112; 1,83364; 69,0355; -18,4231; 
2,8; 3,45948; 1,83907; 68,8511; -18,4496; 
2,81; 3,4779; 1,8445; 68,6665; -18,4758; 
2,82; 3,49637; 1,84994; 68,4816; -18,5018; 
2,83; 3,5149; 1,85538; 68,2965; -18,5277; 
2,84; 3,53348; 1,86083; 68,1111; -18,5533; 
2,85; 3,55212; 1,86628; 67,9254; -18,5787; 
2,86; 3,57081; 1,87174; 67,7395; -18,604; 
2,87; 3,58955; 1,8772; 67,5533; -18,629; 
2,88; 3,60835; 1,88266; 67,3669; -18,6538; 
2,89; 3,62721; 1,88813; 67,1803; -18,6785; 
2,9; 3,64611; 1,8936; 66,9933; -18,7029; 
2,91; 3,66508; 1,89908; 66,8062; -18,7272; 
2,92; 3,6841; 1,90456; 66,6188; -18,7513; 
2,93; 3,70317; 1,91004; 66,4312; -18,7751; 
2,94; 3,7223; 1,91553; 66,2433; -18,7988; 
2,95; 3,74148; 1,92102; 66,0552; -18,8223; 
2,96; 3,76072; 1,92651; 65,8669; -18,8457; 
2,97; 3,78001; 1,93201; 65,6783; -18,8688; 
2,98; 3,79936; 1,93751; 65,4895; -18,8917; 
2,99; 3,81876; 1,94301; 65,3004; -18,9145; 
3; 3,83822; 1,94851; 65,1112; -18,9371; 
3,01; 3,85773; 1,95402; 64,9217; -18,9595; 
3,02; 3,8773; 1,95953; 64,732; -18,9817; 
3,03; 3,89692; 1,96505; 64,5421; -19,0038; 
3,04; 3,9166; 1,97056; 64,3519; -19,0257; 
3,05; 3,93633; 1,97608; 64,1616; -19,0474; 
3,06; 3,95612; 1,98161; 63,971; -19,0689; 
3,07; 3,97596; 1,98713; 63,7802; -19,0903; 
3,08; 3,99586; 1,99266; 63,5892; -19,1115; 
3,09; 4,01582; 1,99819; 63,398; -19,1325; 
3,1; 4,03583; 2,00372; 63,2065; -19,1533; 
3,11; 4,05589; 2,00925; 63,0149; -19,174; 
3,12; 4,07601; 2,01479; 62,823; -19,1945; 
3,13; 4,09619; 2,02032; 62,631; -19,2149; 
3,14; 4,11642; 2,02586; 62,4387; -19,2351; 
3,15; 4,1367; 2,03141; 62,2463; -19,2551; 
3,16; 4,15705; 2,03695; 62,0536; -19,275; 
3,17; 4,17744; 2,04249; 61,8608; -19,2947; 
3,18; 4,1979; 2,04804; 61,6677; -19,3142; 
3,19; 4,2184; 2,05359; 61,4745; -19,3336; 
3,2; 4,23897; 2,05914; 61,2811; -19,3528; 
3,21; 4,25959; 2,06469; 61,0875; -19,3719; 
3,22; 4,28026; 2,07025; 60,8936; -19,3908; 
3,23; 4,30099; 2,0758; 60,6996; -19,4096; 
3,24; 4,32178; 2,08136; 60,5054; -19,4282; 
3,25; 4,34262; 2,08692; 60,3111; -19,4467; 
3,26; 4,36352; 2,09247; 60,1165; -19,465; 
3,27; 4,38447; 2,09803; 59,9218; -19,4832; 
3,28; 4,40548; 2,10359; 59,7269; -19,5012; 
3,29; 4,42654; 2,10916; 59,5318; -19,519; 
3,3; 4,44766; 2,11472; 59,3365; -19,5368; 
3,31; 4,46883; 2,12028; 59,141; -19,5543; 
3,32; 4,49007; 2,12585; 58,9454; -19,5718; 
3,33; 4,51135; 2,13141; 58,7496; -19,5891; 
3,34; 4,53269; 2,13698; 58,5536; -19,6062; 
3,35; 4,55409; 2,14254; 58,3575; -19,6232; 
3,36; 4,57554; 2,14811; 58,1611; -19,6401; 
3,37; 4,59705; 2,15368; 57,9647; -19,6568; 
3,38; 4,61862; 2,15925; 57,768; -19,6734; 
3,39; 4,64024; 2,16482; 57,5712; -19,6899; 
3,4; 4,66191; 2,17038; 57,3742; -19,7062; 
3,41; 4,68365; 2,17595; 57,1771; -19,7224; 
3,42; 4,70543; 2,18152; 56,9798; -19,7384; 
3,43; 4,72728; 2,18709; 56,7823; -19,7544; 
3,44; 4,74918; 2,19266; 56,5847; -19,7702; 
3,45; 4,77113; 2,19823; 56,3869; -19,7858; 
3,46; 4,79314; 2,2038; 56,189; -19,8013; 
3,47; 4,81521; 2,20937; 55,9909; -19,8168; 
3,48; 4,83733; 2,21494; 55,7926; -19,832; 
3,49; 4,8595; 2,22051; 55,5942; -19,8472; 
3,5; 4,88174; 2,22608; 55,3957; -19,8622; 
3,51; 4,90403; 2,23165; 55,197; -19,8771; 
3,52; 4,92637; 2,23722; 54,9981; -19,8919; 
3,53; 4,94877; 2,24278; 54,7991; -19,9065; 
3,54; 4,97123; 2,24835; 54,6; -19,9211; 
3,55; 4,99374; 2,25392; 54,4007; -19,9355; 
3,56; 5,0163; 2,25949; 54,2013; -19,9498; 
3,57; 5,03893; 2,26505; 54,0017; -19,9639; 
3,58; 5,06161; 2,27062; 53,802; -19,978; 
3,59; 5,08434; 2,27618; 53,6022; -19,9919; 
3,6; 5,10713; 2,28175; 53,4022; -20,0057; 
3,61; 5,12997; 2,28731; 53,2021; -20,0194; 
3,62; 5,15288; 2,29287; 53,0018; -20,033; 
3,63; 5,17583; 2,29843; 52,8014; -20,0465; 
3,64; 5,19884; 2,30399; 52,6009; -20,0599; 
3,65; 5,22191; 2,30955; 52,4002; -20,0731; 
3,66; 5,24504; 2,31511; 52,1994; -20,0863; 
3,67; 5,26821; 2,32067; 51,9985; -20,0993; 
3,68; 5,29145; 2,32622; 51,7974; -20,1122; 
3,69; 5,31474; 2,33178; 51,5962; -20,125; 
3,7; 5,33808; 2,33733; 51,3949; -20,1378; 
3,71; 5,36149; 2,34288; 51,1935; -20,1504; 
3,72; 5,38494; 2,34843; 50,9919; -20,1629; 
3,73; 5,40845; 2,35398; 50,7902; -20,1752; 
3,74; 5,43202; 2,35953; 50,5884; -20,1875; 
3,75; 5,45564; 2,36508; 50,3865; -20,1997; 
3,76; 5,47932; 2,37062; 50,1844; -20,2118; 
3,77; 5,50306; 2,37617; 49,9822; -20,2238; 
3,78; 5,52685; 2,38171; 49,7799; -20,2357; 
3,79; 5,55069; 2,38725; 49,5775; -20,2474; 
3,8; 5,57459; 2,39279; 49,375; -20,2591; 
3,81; 5,59855; 2,39832; 49,1723; -20,2707; 
3,82; 5,62256; 2,40386; 48,9696; -20,2822; 
3,83; 5,64662; 2,40939; 48,7667; -20,2936; 
3,84; 5,67075; 2,41492; 48,5637; -20,3049; 
3,85; 5,69492; 2,42045; 48,3606; -20,3161; 
3,86; 5,71915; 2,42598; 48,1574; -20,3272; 
3,87; 5,74344; 2,4315; 47,9541; -20,3382; 
3,88; 5,76778; 2,43703; 47,7506; -20,3491; 
3,89; 5,79218; 2,44255; 47,5471; -20,3599; 
3,9; 5,81664; 2,44807; 47,3434; -20,3706; 
3,91; 5,84114; 2,45358; 47,1397; -20,3813; 
3,92; 5,86571; 2,4591; 46,9358; -20,3918; 
3,93; 5,89033; 2,46461; 46,7318; -20,4023; 
3,94; 5,915; 2,47012; 46,5278; -20,4127; 
3,95; 5,93973; 2,47563; 46,3236; -20,4229; 
3,96; 5,96451; 2,48113; 46,1193; -20,4331; 
3,97; 5,98935; 2,48664; 45,9149; -20,4432; 
3,98; 6,01425; 2,49214; 45,7104; -20,4533; 
3,99; 6,03919; 2,49764; 45,5058; -20,4632; 
4; 6,0642; 2,50313; 45,3012; -20,4731; 
4,01; 6,08926; 2,50862; 45,0964; -20,4828; 
4,02; 6,11437; 2,51411; 44,8915; -20,4925; 
4,03; 6,13954; 2,5196; 44,6865; -20,5021; 
4,04; 6,16476; 2,52509; 44,4815; -20,5117; 
4,05; 6,19004; 2,53057; 44,2763; -20,5211; 
4,06; 6,21537; 2,53605; 44,071; -20,5305; 
4,07; 6,24076; 2,54152; 43,8657; -20,5398; 
4,08; 6,2662; 2,547; 43,6602; -20,549; 
4,09; 6,2917; 2,55247; 43,4547; -20,5581; 
4,1; 6,31725; 2,55794; 43,2491; -20,5671; 
4,11; 6,34286; 2,5634; 43,0434; -20,5761; 
4,12; 6,36852; 2,56886; 42,8376; -20,585; 
4,13; 6,39424; 2,57432; 42,6317; -20,5938; 
4,14; 6,42001; 2,57978; 42,4257; -20,6026; 
4,15; 6,44583; 2,58523; 42,2196; -20,6113; 
4,16; 6,47171; 2,59068; 42,0135; -20,6199; 
4,17; 6,49765; 2,59613; 41,8072; -20,6284; 
4,18; 6,52364; 2,60157; 41,6009; -20,6368; 
4,19; 6,54968; 2,60701; 41,3945; -20,6452; 
4,2; 6,57578; 2,61245; 41,188; -20,6535; 
4,21; 6,60193; 2,61788; 40,9814; -20,6618; 
4,22; 6,62813; 2,62331; 40,7748; -20,6699; 
4,23; 6,65439; 2,62874; 40,568; -20,678; 
4,24; 6,68071; 2,63416; 40,3612; -20,686; 
4,25; 6,70708; 2,63958; 40,1543; -20,694; 
4,26; 6,7335; 2,645; 39,9473; -20,7019; 
4,27; 6,75998; 2,65041; 39,7403; -20,7097; 
4,28; 6,78651; 2,65582; 39,5331; -20,7175; 
4,29; 6,81309; 2,66123; 39,3259; -20,7252; 
4,3; 6,83973; 2,66663; 39,1186; -20,7328; 
4,31; 6,86643; 2,67203; 38,9113; -20,7404; 
4,32; 6,89317; 2,67743; 38,7038; -20,7479; 
4,33; 6,91997; 2,68282; 38,4963; -20,7553; 
4,34; 6,94683; 2,68821; 38,2887; -20,7627; 
4,35; 6,97374; 2,69359; 38,081; -20,77; 
4,36; 7,0007; 2,69897; 37,8733; -20,7772; 
4,37; 7,02772; 2,70435; 37,6655; -20,7844; 
4,38; 7,05479; 2,70972; 37,4576; -20,7915; 
4,39; 7,08191; 2,71509; 37,2497; -20,7986; 
4,4; 7,10909; 2,72046; 37,0416; -20,8056; 
4,41; 7,13632; 2,72582; 36,8336; -20,8125; 
4,42; 7,16361; 2,73117; 36,6254; -20,8194; 
4,43; 7,19094; 2,73653; 36,4172; -20,8262; 
4,44; 7,21834; 2,74188; 36,2089; -20,833; 
4,45; 7,24578; 2,74722; 36,0005; -20,8397; 
4,46; 7,27328; 2,75257; 35,7921; -20,8463; 
4,47; 7,30083; 2,7579; 35,5836; -20,8529; 
4,48; 7,32844; 2,76324; 35,375; -20,8594; 
4,49; 7,3561; 2,76857; 35,1664; -20,8659; 
4,5; 7,38381; 2,77389; 34,9577; -20,8723; 
4,51; 7,41158; 2,77921; 34,7489; -20,8787; 
4,52; 7,43939; 2,78453; 34,5401; -20,885; 
4,53; 7,46727; 2,78984; 34,3312; -20,8913; 
4,54; 7,49519; 2,79515; 34,1223; -20,8975; 
4,55; 7,52317; 2,80046; 33,9133; -20,9036; 
4,56; 7,5512; 2,80576; 33,7042; -20,9097; 
4,57; 7,57928; 2,81105; 33,4951; -20,9158; 
4,58; 7,60742; 2,81634; 33,2859; -20,9218; 
4,59; 7,63561; 2,82163; 33,0767; -20,9277; 
4,6; 7,66385; 2,82691; 32,8674; -20,9336; 
4,61; 7,69215; 2,83219; 32,658; -20,9395; 
4,62; 7,7205; 2,83747; 32,4486; -20,9453; 
4,63; 7,7489; 2,84274; 32,2391; -20,951; 
4,64; 7,77735; 2,848; 32,0296; -20,9567; 
4,65; 7,80586; 2,85326; 31,82; -20,9623; 
4,66; 7,83442; 2,85852; 31,6103; -20,9679; 
4,67; 7,86303; 2,86377; 31,4006; -20,9735; 
4,68; 7,89169; 2,86902; 31,1908; -20,979; 
4,69; 7,92041; 2,87426; 30,981; -20,9844; 
