-0.45;0.45;
-0.05;0.85;
-0.05;0.75;
-0.05;0.75;
-0.01;0.77;
-0.01;0.77;
-0.002;0.774;
-0.002;0.774;
-0.0004;0.7748;
-0.0004;0.7748;
-8e-05;0.77464;
-8e-05;0.77464;
-1.6e-05;0.774704;
-1.6e-05;0.774704;
-3.2e-06;0.774717;
-3.2e-06;0.774717;
-6.4e-07;0.774716;
-6.4e-07;0.774716;
-1.28e-07;0.774716;
-1.28e-07;0.774716;
-2.56e-08;0.774716;
-2.56e-08;0.774716;
-5.12e-09;0.774716;
-5.12e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
-1.024e-09;0.774716;
