-0.45;0.45;
-0.35;0.55;
-0.23;0.67;
-0.086;0.814;
-0.086;0.814;
0.014;0.814;
0.014;0.794;
0.014;0.794;
-0.006;0.774;
-0.006;0.774;
-0.006;0.774;
-0.002;0.774;
-0.002;0.774;
-0.002;0.77416;
-0.002;0.77416;
-0.002;0.77416;
-0.002;0.77416;
-0.002;0.77416;
-0.00184;0.77432;
-0.00184;0.77432;
-0.00184;0.77432;
-0.00184;0.77432;
-0.00184;0.77432;
-0.00168;0.77448;
-0.00168;0.77448;
-0.00168;0.77448;
-0.00168;0.77448;
-0.00168;0.77448;
-0.00152;0.77464;
-0.00152;0.77464;
-0.00152;0.77464;
-0.00152;0.77464;
-0.00152;0.77464;
-0.00136;0.77464;
-0.001168;0.77464;
-0.0009376;0.774646;
-0.0009376;0.774646;
-0.0009376;0.774646;
-0.0009376;0.774646;
-0.0009376;0.774646;
-0.0007776;0.774646;
-0.0005856;0.774646;
-0.0003552;0.774653;
-0.0003552;0.774653;
-0.0003552;0.774653;
-0.0003552;0.774653;
-0.0003552;0.774653;
-0.0001952;0.774653;
-3.2e-06;0.774653;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774659;
-3.2e-06;0.774666;
-3.2e-06;0.774673;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774682;
-2.944e-06;0.774689;
-2.944e-06;0.774697;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774706;
-2.688e-06;0.774712;
-2.688e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774712;
-2.432e-06;0.774719;
-2.432e-06;0.774719;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774717;
-2.176e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.92e-06;0.774716;
-1.664e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.3568e-06;0.774716;
-1.1008e-06;0.774716;
-7.936e-07;0.774716;
-4.2496e-07;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.7408e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.536e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.3312e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
1.1264e-08;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
9.216e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
7.168e-09;0.774716;
5.12e-09;0.774716;
2.6624e-09;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
-2.8672e-10;0.774716;
