0; 0;
1,62917e-05; 0,000983583;
0,000127438; 0,00387058;
0,000420461; 0,00856956;
0,000974214; 0,0149944;
0,00185979; 0,023064;
0,00314091; 0,0327019;
0,00487434; 0,0438361;
0,00711024; 0,0563985;
0,00989257; 0,0703251;
0,0132594; 0,085555;
0,0172434; 0,102031;
0,021872; 0,119699;
0,0271676; 0,138507;
0,0331485; 0,158406;
0,0398285; 0,17935;
0,0472175; 0,201294;
0,0553217; 0,224196;
0,064144; 0,248015;
0,0736843; 0,272712;
0,0839394; 0,29825;
0,0949034; 0,324593;
0,106568; 0,351705;
0,118923; 0,379554;
0,131956; 0,408106;
0,145653; 0,43733;
0,159997; 0,467194;
0,174971; 0,497668;
0,190556; 0,528722;
0,206733; 0,560327;
0,223479; 0,592455;
0,240773; 0,625078;
0,258593; 0,658167;
0,276914; 0,691694;
0,295713; 0,725634;
0,314964; 0,759958;
0,334643; 0,79464;
0,354725; 0,829655;
0,375184; 0,864974;
0,395994; 0,900573;
0,41713; 0,936424;
0,438565; 0,972504;
0,460274; 1,00878;
0,482231; 1,04524;
0,504411; 1,08185;
0,526788; 1,11858;
0,549337; 1,15542;
0,572034; 1,19233;
0,594852; 1,22929;
0,61777; 1,26627;
0,640761; 1,30326;
0,663803; 1,34022;
0,686873; 1,37714;
0,709948; 1,41399;
0,733006; 1,45074;
0,756025; 1,48737;
0,778983; 1,52386;
0,80186; 1,56019;
0,824636; 1,59633;
0,84729; 1,63226;
0,869804; 1,66796;
0,892158; 1,70341;
0,914335; 1,73858;
0,936316; 1,77346;
0,958085; 1,80802;
0,979625; 1,84224;
1,00092; 1,8761;
1,02195; 1,9096;
1,04271; 1,94269;
1,06318; 1,97537;
1,08334; 2,00762;
1,10319; 2,03942;
1,12271; 2,07075;
1,14188; 2,1016;
1,1607; 2,13195;
1,17916; 2,16179;
1,19724; 2,19109;
1,21493; 2,21985;
1,23223; 2,24805;
1,24912; 2,27568;
1,2656; 2,30273;
1,28166; 2,32917;
1,29729; 2,355;
1,31248; 2,38022;
1,32723; 2,4048;
1,34154; 2,42874;
1,35539; 2,45203;
1,36878; 2,47466;
1,3817; 2,49662;
1,39416; 2,5179;
1,40615; 2,5385;
1,41766; 2,55841;
1,42869; 2,57763;
1,43925; 2,59614;
1,44932; 2,61395;
1,45891; 2,63104;
1,46802; 2,64743;
1,47664; 2,66309;
1,48477; 2,67804;
1,49242; 2,69226;
1,49959; 2,70577;
1,50627; 2,71855;
1,51247; 2,7306;
1,51819; 2,74194;
1,52343; 2,75255;
1,52819; 2,76244;
1,53249; 2,77161;
1,53631; 2,78007;
1,53966; 2,78781;
1,54255; 2,79484;
1,54498; 2,80117;
1,54696; 2,8068;
1,54848; 2,81173;
1,54956; 2,81597;
1,5502; 2,81953;
1,55041; 2,8224;
1,55018; 2,82461;
1,54954; 2,82615;
1,54847; 2,82703;
1,547; 2,82727;
1,54512; 2,82687;
1,54285; 2,82583;
1,54019; 2,82418;
1,53714; 2,82191;
1,53372; 2,81903;
1,52993; 2,81557;
1,52579; 2,81152;
1,52129; 2,80691;
