51.7787;61.3704;63.4077;49;62.7482;-0.921148;177;globalne;62.7629;-0.921145;21;globalne;
29.8828;-3.50023;2.3126;60;2.26595e-13;-7.15717e-18;181;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
20.2842;-2.48195;1.48829;56;2.08906e-13;-7.15717e-18;179;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
86.1607;61.1069;65.4742;57;62.7482;-0.921148;179;globalne;62.7429;-0.921148;29;globalne;
11.1448;-1.65821;0.582887;50;2.26595e-13;-7.15717e-18;177;lokalne;2.50895e-13;-7.15717e-18;53;lokalne;
56.0739;61.9879;63.253;44;62.7482;-0.921148;175;globalne;62.7482;-0.921148;17;globalne;
37.2344;-3.18212;3.85141;62;2.08905e-13;-7.15717e-18;181;lokalne;2.52088e-13;-7.15717e-18;37;lokalne;
1.80266;-0.19872;0.167718;31;1.90989e-13;-7.15717e-18;169;lokalne;2.30819e-13;-7.15717e-18;41;lokalne;
35.7585;-4.65804;2.37549;62;2.26594e-13;-7.15717e-18;181;lokalne;2.17488e-13;-7.15717e-18;29;lokalne;
63.7063;62.6245;62.8313;25;62.7482;-0.921148;167;globalne;61.6585;-0.903511;21;globalne;
7.91646;-0.793286;0.737414;46;2.26595e-13;-7.15717e-18;175;lokalne;2.66194e-13;-7.15717e-18;25;lokalne;
94.9798;58.2475;64.6416;61;62.7482;-0.921148;181;globalne;62.7951;-0.921115;25;globalne;
39.2932;-5.17597;2.56091;63;2.08905e-13;-7.15717e-18;183;lokalne;2.27374e-13;-7.15717e-18;41;lokalne;
67.56;62.1937;63.1441;41;62.7482;-0.921148;173;globalne;64;-0.897804;21;globalne;
33.4065;-3.32577;3.06835;61;1.91191e-13;-7.15717e-18;181;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
19.8194;-2.94674;1.0235;56;2.26595e-13;-7.15717e-18;179;lokalne;2.82495e-13;-7.15717e-18;29;lokalne;
96.2052;59.473;65.8671;61;62.7482;-0.921148;181;globalne;62.7413;-0.921148;25;globalne;
39.0513;-5.41788;2.319;63;2.44422e-13;-7.15717e-18;183;lokalne;2.27374e-13;-7.15717e-18;25;lokalne;
98.0836;57.6671;64.7006;62;62.7482;-0.921148;181;globalne;62.7097;-0.921126;29;globalne;
75.6201;61.5258;63.991;51;62.7482;-0.921148;177;globalne;62.7434;-0.921148;21;globalne;
42.405;-2.06416;5.67272;63;2.26764e-13;-7.15717e-18;183;lokalne;2.58379e-13;-7.15717e-18;53;lokalne;
65.4168;62.4356;62.9721;35;62.7482;-0.921148;171;globalne;62.7482;-0.921148;21;globalne;
89.8605;59.5224;64.8068;59;62.7482;-0.921148;181;globalne;62.7602;-0.921146;25;globalne;
84.8435;59.7898;64.157;57;62.7482;-0.921148;179;globalne;63.0154;-0.920076;25;globalne;
74.9339;62.1309;64.372;50;62.7482;-0.921148;177;globalne;62.7477;-0.921148;25;globalne;
37.827;-2.58952;4.444;62;2.44422e-13;-7.15717e-18;181;lokalne;2.59856e-13;-7.15717e-18;45;lokalne;
18.0893;-2.59719;1.01212;55;1.90989e-13;-7.15717e-18;179;lokalne;1.73874e-13;-7.15717e-18;37;lokalne;
54.1249;62.0329;63.7166;47;62.7482;-0.921148;175;globalne;62.8148;-0.921082;25;globalne;
30.1088;-3.27416;2.53867;60;2.17752e-13;-7.15717e-18;181;lokalne;2.63275e-13;-7.15717e-18;29;lokalne;
19.5089;-1.17759;2.43172;55;2.26595e-13;-7.15717e-18;179;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
5.35265;-0.561353;0.484135;42;2.00052e-13;-7.15717e-18;173;lokalne;2.24459e-13;-7.15717e-18;29;lokalne;
91.1561;60.8179;66.1023;59;62.7482;-0.921148;181;globalne;62.7639;-0.921145;29;globalne;
2.7803;-0.200964;0.335537;35;2.26595e-13;-7.15717e-18;171;lokalne;2.60921e-13;-7.15717e-18;49;lokalne;
57.9871;62.403;63.3534;41;62.7482;-0.921148;173;globalne;62.6746;-0.921067;21;globalne;
63.0013;62.6936;62.7661;14;62.7482;-0.921148;163;globalne;62.7561;-0.921147;17;globalne;
58.5365;62.541;63.405;40;62.7482;-0.921148;173;globalne;62.7482;-0.921148;21;globalne;
2.0628;-0.149717;0.253364;32;2.79973e-13;-7.15717e-18;169;lokalne;2.27374e-13;-7.15717e-18;53;lokalne;
56.3933;62.3073;63.5723;44;62.7482;-0.921148;175;globalne;62.9895;-0.920274;21;globalne;
14.6935;-0.821231;1.8905;52;2.26764e-13;-7.15717e-18;177;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
90.4398;60.1016;65.386;59;62.7482;-0.921148;181;globalne;62.7476;-0.921148;25;globalne;
28.343;-1.99517;3.28922;59;2.08905e-13;-7.15717e-18;181;lokalne;2.50895e-13;-7.15717e-18;41;lokalne;
59.5481;62.5293;63.1785;37;62.7482;-0.921148;171;globalne;62.7482;-0.921148;21;globalne;
64.3657;62.5563;62.8894;30;62.7482;-0.921148;169;globalne;62.8364;-0.921032;29;globalne;
77.4888;61.9741;64.6858;52;62.7482;-0.921148;177;globalne;62.762;-0.921145;25;globalne;
69.4715;62.2925;63.5575;44;62.7482;-0.921148;175;globalne;54.8571;-0.309628;25;globalne;
73.5878;61.9587;63.9961;49;62.7482;-0.921148;177;globalne;62.7451;-0.921148;25;globalne;
17.4399;-1.35599;1.9252;54;2.71025e-13;-7.15717e-18;179;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
12.1203;-0.682723;1.55838;50;2.26765e-13;-7.15717e-18;177;lokalne;2.27374e-13;-7.15717e-18;21;lokalne;
31.084;-2.29899;3.51384;60;2.53245e-13;-7.15717e-18;181;lokalne;2.2196e-13;-7.15717e-18;33;lokalne;
96.7521;60.0198;66.4139;61;62.7482;-0.921148;181;globalne;62.748;-0.921148;25;globalne;
71.3055;61.7138;63.3975;47;62.7482;-0.921148;175;globalne;62.7499;-0.921148;21;globalne;
5.92306;-0.593347;0.55669;43;1.91191e-13;-7.15717e-18;175;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
18.8309;-1.85561;1.7537;55;2.26595e-13;-7.15717e-18;179;lokalne;2.27374e-13;-7.15717e-18;37;lokalne;
98.2168;57.8003;64.8338;62;62.7482;-0.921148;181;globalne;62.7476;-0.921148;25;globalne;
47.7876;61.8819;64.8648;53;62.7482;-0.921148;179;globalne;62.7466;-0.921148;25;globalne;
69.9288;62.0209;63.4124;45;62.7482;-0.921148;175;globalne;62.7486;-0.921148;21;globalne;
38.9896;-5.47957;2.25731;63;2.08905e-13;-7.15717e-18;183;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
85.3896;60.3358;64.7031;57;62.7482;-0.921148;179;globalne;62.5804;-0.920726;25;globalne;
23.785;-1.26875;3.09852;57;2.26594e-13;-7.15717e-18;179;lokalne;2.17039e-13;-7.15717e-18;29;lokalne;
71.9485;61.3866;63.2388;48;62.7482;-0.921148;177;globalne;62.7578;-0.921147;21;globalne;
27.601;-2.73714;2.54725;59;2.53245e-13;-7.15717e-18;181;lokalne;2.84217e-13;-7.15717e-18;33;lokalne;
4.27917;-0.589343;0.274697;40;2.53245e-13;-7.15717e-18;173;lokalne;2.27374e-13;-7.15717e-18;32;lokalne;
33.1813;-3.55101;2.84311;61;2.08905e-13;-7.15717e-18;181;lokalne;2.21228e-13;-7.15717e-18;41;lokalne;
1.9642;-0.248318;0.154763;32;2.00051e-13;-7.15717e-18;169;lokalne;2.27374e-13;-7.15717e-18;49;lokalne;
61.1889;62.6652;62.9983;30;62.7482;-0.921148;169;globalne;62.7476;-0.921148;17;globalne;
68.995;61.816;63.081;44;62.7482;-0.921148;175;globalne;62.6341;-0.920953;21;globalne;
12.7454;-1.3489;1.11631;51;2.53245e-13;-7.15717e-18;177;lokalne;2.52637e-13;-7.15717e-18;25;lokalne;
46.6122;60.7065;63.6894;53;62.7482;-0.921148;179;globalne;62.7521;-0.921148;29;globalne;
47.8661;61.9604;64.9433;53;62.7482;-0.921148;179;globalne;62.7479;-0.921148;21;globalne;
79.6742;60.8783;64.1595;54;62.7482;-0.921148;179;globalne;62.7545;-0.921148;25;globalne;
89.1839;58.8457;64.1301;59;62.7482;-0.921148;181;globalne;62.7483;-0.921148;25;globalne;
93.1437;59.7607;65.5736;60;62.7482;-0.921148;181;globalne;62.749;-0.921148;25;globalne;
75.5866;61.4923;63.9575;51;62.7482;-0.921148;177;globalne;62.7482;-0.921148;21;globalne;
17.2329;-1.56303;1.71816;54;2.08905e-13;-7.15717e-18;179;lokalne;2.38742e-13;-7.15717e-18;33;lokalne;
86.1423;61.0885;65.4558;57;62.7482;-0.921148;179;globalne;62.7533;-0.921148;25;globalne;
56.025;61.939;63.2041;44;62.7482;-0.921148;175;globalne;62.6939;-0.921104;21;globalne;
95.231;58.4987;64.8928;61;62.7482;-0.921148;181;globalne;62.7511;-0.921148;25;globalne;
31.4458;-1.93716;3.87567;60;2.08906e-13;-7.15717e-18;181;lokalne;2.38465e-13;-7.15717e-18;33;lokalne;
70.2699;62.362;63.7535;45;62.7482;-0.921148;175;globalne;62.7482;-0.921148;21;globalne;
4.25116;-5.79108;2.19086;8;2.00052e-13;-7.15717e-18;183;lokalne;2.27374e-13;-7.15717e-18;41;lokalne;
61.3211;61.7322;63.3814;6;62.7482;-0.921148;175;globalne;62.7483;-0.921148;21;globalne;
17.0588;-31.6161;7.01655;10;1.91191e-13;-7.15717e-18;189;lokalne;2.84217e-13;-7.15717e-18;29;lokalne;
60.52;61.4465;65.0746;7;62.7482;-0.921148;179;globalne;62.7442;-0.921148;25;globalne;
81.3423;32.6674;71.3;10;62.7482;-0.921148;189;globalne;0;-7.15717e-18;4;lokalne;
15.7808;-6.33417;11.2261;9;2.44265e-13;-7.15717e-18;185;lokalne;2.27374e-13;-7.15717e-18;41;lokalne;
25.9263;-22.7486;15.8841;10;1.90989e-13;-7.15717e-18;189;lokalne;3.00427e-11;-7.15717e-18;21;lokalne;
31.4763;-17.1985;21.4341;10;2.08905e-13;-7.15717e-18;189;lokalne;2.05719e-13;-7.15717e-18;53;lokalne;
69.4963;59.4541;67.436;8;62.7482;-0.921148;183;globalne;62.7482;-0.921148;25;globalne;
35.2785;-13.3964;25.2362;10;2.26595e-13;-7.15717e-18;189;lokalne;1.51582e-13;-7.15717e-18;29;lokalne;
61.9533;62.3644;64.0136;6;62.7482;-0.921148;175;globalne;62.7099;-0.921126;21;globalne;
92.4444;43.7695;82.4021;10;62.7482;-0.921148;189;globalne;62.8772;-0.920898;29;globalne;
16.3632;-32.3117;6.32093;10;1.82111e-13;-7.15717e-18;189;lokalne;2.27374e-13;-7.15717e-18;25;lokalne;
62.8856;62.4745;62.8152;4;62.7482;-0.921148;169;globalne;62.7461;-0.921148;17;globalne;
59.9418;60.8683;64.4964;7;62.7482;-0.921148;179;globalne;62.7593;-0.921146;25;globalne;
84.12;35.4452;74.0778;10;62.7482;-0.921148;189;globalne;62.7485;-0.921148;37;globalne;
20.5718;-28.1031;10.5296;10;2.26765e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;21;lokalne;
13.6247;-8.49023;9.07005;9;2.53245e-13;-7.15717e-18;185;lokalne;2.31664e-13;-7.15717e-18;33;lokalne;
22.5366;-26.1383;12.4943;10;2.08905e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
67.3089;57.2667;65.2486;8;62.7482;-0.921148;183;globalne;62.7521;-0.921148;29;globalne;
81.6212;32.9463;71.5789;10;62.7482;-0.921148;189;globalne;107.006;0.229006;5;globalne;
69.5559;59.5137;67.4956;8;62.7482;-0.921148;183;globalne;62.7482;-0.921148;29;globalne;
93.6698;44.995;83.6276;10;62.7482;-0.921148;189;globalne;62.755;-0.921148;37;globalne;
21.5314;-27.1434;11.4892;10;2.53246e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
66.3954;56.3532;64.3351;8;62.7482;-0.921148;183;globalne;62.7482;-0.921148;25;globalne;
89.5515;40.8767;79.5093;10;62.7482;-0.921148;189;globalne;62.7608;-0.921146;37;globalne;
41.999;-65.1077;19.8841;11;2.62213e-13;-7.15717e-18;193;lokalne;2.08426e-13;-7.15717e-18;61;lokalne;
98.742;-8.36464;76.6271;11;2.08905e-13;-7.15717e-18;193;lokalne;-8.81956;0.00155569;5;globalne;
52.0675;56.6221;74.1824;9;62.7482;-0.921148;185;globalne;62.4236;-0.919569;33;globalne;
15.5066;-6.60835;10.9519;9;2.44422e-13;-7.15717e-18;185;lokalne;1.81899e-13;-7.15717e-18;49;lokalne;
96.2244;47.5496;86.1822;10;62.7482;-0.921148;189;globalne;62.7978;-0.921111;41;globalne;
19.7647;-28.9101;9.7225;10;2.08905e-13;-7.15717e-18;189;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
0.0747349;-0.102145;0.0527349;3;2.35432e-13;-7.15717e-18;165;lokalne;1.51582e-13;-7.15717e-18;25;lokalne;
67.0989;57.0567;65.0386;8;62.7482;-0.921148;183;globalne;62.7474;-0.921148;25;globalne;
39.8148;-67.2919;17.6999;11;2.08906e-13;-7.15717e-18;193;lokalne;2.0211e-13;-7.15717e-18;25;lokalne;
4.37425;-5.66799;2.31395;8;2.26595e-13;-7.15717e-18;183;lokalne;2.44216e-13;-7.15717e-18;49;lokalne;
54.9503;59.5049;77.0652;9;62.7482;-0.921148;185;globalne;58.8648;-0.718734;5;globalne;
99.5813;-7.52541;77.4663;11;1.9099e-13;-7.15717e-18;193;lokalne;2.52637e-13;-7.15717e-18;93;lokalne;
94.6609;45.9861;84.6187;10;62.7482;-0.921148;189;globalne;62.7092;-0.921126;41;globalne;
21.1064;-27.5684;11.0642;10;1.91191e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
25.1359;-23.5389;15.0937;10;1.90989e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
2.70467;-1.84999;1.77817;7;2.44422e-13;-7.15717e-18;179;lokalne;2.27374e-13;-7.15717e-18;37;lokalne;
19.2652;-29.4097;9.22296;10;1.91191e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
93.3404;44.6655;83.2981;10;62.7482;-0.921148;189;globalne;62.7474;-0.921148;37;globalne;
24.0212;-24.6537;13.979;10;2.44422e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;21;lokalne;
94.8762;46.2013;84.8339;10;62.7482;-0.921148;189;globalne;60.2353;-0.8309;37;globalne;
30.0767;-18.5981;20.0345;10;1.91392e-13;-7.15717e-18;189;lokalne;2.32317e-13;-7.15717e-18;37;lokalne;
89.4222;40.7474;79.38;10;62.7482;-0.921148;189;globalne;62.7482;-0.921148;33;globalne;
14.0506;-8.06438;9.4959;9;2.53246e-13;-7.15717e-18;185;lokalne;2.24793e-13;-7.15717e-18;20;lokalne;
32.406;-16.2689;22.3637;10;2.26764e-13;-7.15717e-18;189;lokalne;1.13687e-13;-7.15717e-18;33;lokalne;
78.7933;30.1184;68.751;10;62.7482;-0.921148;189;globalne;0;-7.15717e-18;4;lokalne;
44.5218;-62.5848;22.4069;11;2.17753e-13;-7.15717e-18;193;lokalne;1.13687e-13;-7.15717e-18;37;lokalne;
2.7817;-1.77296;1.8552;7;2.26595e-13;-7.15717e-18;179;lokalne;2.2324e-13;-7.15717e-18;37;lokalne;
34.9679;-13.7069;24.9257;10;2.26764e-13;-7.15717e-18;189;lokalne;1.7053e-13;-7.15717e-18;37;lokalne;
79.2883;30.6134;69.246;10;62.7482;-0.921148;189;globalne;0;-7.15717e-18;4;lokalne;
87.4212;38.7463;77.3789;10;62.7482;-0.921148;189;globalne;62.7436;-0.921148;41;globalne;
97.8064;-137.85;49.1315;12;2.26594e-13;-7.15717e-18;195;lokalne;0;-7.15717e-18;32;lokalne;
61.5112;61.9224;63.5715;6;62.7482;-0.921148;175;globalne;62.7477;-0.921148;21;globalne;
28.3022;-20.3726;18.26;10;2.53245e-13;-7.15717e-18;189;lokalne;1.81899e-13;-7.15717e-18;25;lokalne;
90.7246;42.0498;80.6824;10;62.7482;-0.921148;189;globalne;62.7478;-0.921148;37;globalne;
87.9361;39.2612;77.8939;10;62.7482;-0.921148;189;globalne;62.6992;-0.921112;41;globalne;
21.8347;-26.8401;11.7925;10;1.91191e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
75.1287;53.0138;70.5741;9;62.7482;-0.921148;185;globalne;62.4762;-0.920039;33;globalne;
87.9666;39.2918;77.9244;10;62.7482;-0.921148;189;globalne;62.8966;-0.920818;45;globalne;
92.7276;44.0528;82.6854;10;62.7482;-0.921148;189;globalne;62.7739;-0.921138;33;globalne;
59.0447;61.105;69.0869;8;62.7482;-0.921148;183;globalne;62.748;-0.921148;25;globalne;
33.5157;-15.1592;23.4734;10;2.44422e-13;-7.15717e-18;189;lokalne;2.73653e-13;-7.15717e-18;21;lokalne;
10.865;-11.25;6.3103;9;2.53245e-13;-7.15717e-18;185;lokalne;1.13687e-13;-7.15717e-18;29;lokalne;
36.2332;-70.8735;14.1183;11;1.91191e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;24;lokalne;
84.8045;36.1297;74.7623;10;62.7482;-0.921148;189;globalne;62.7565;-0.921147;45;globalne;
37.6032;-69.5035;15.4883;11;2.26595e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;24;lokalne;
15.4883;-6.62667;10.9336;9;1.91191e-13;-7.15717e-18;185;lokalne;2.20268e-13;-7.15717e-18;49;lokalne;
92.2369;43.5621;82.1947;10;62.7482;-0.921148;189;globalne;62.7292;-0.921143;29;globalne;
57.0326;59.0929;67.0748;8;62.7482;-0.921148;183;globalne;62.7482;-0.921148;21;globalne;
6.71466;-3.32758;4.65436;8;2.08905e-13;-7.15717e-18;183;lokalne;2.27374e-13;-7.15717e-18;49;lokalne;
38.7089;-68.3978;16.5939;11;2.44422e-13;-7.15717e-18;193;lokalne;2.27374e-13;-7.15717e-18;29;lokalne;
35.8625;-71.2442;13.7476;11;2.44422e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;21;lokalne;
6.59571;-3.44653;4.53541;8;2.08906e-13;-7.15717e-18;183;lokalne;1.94892e-13;-7.15717e-18;21;lokalne;
41.0813;-66.0254;18.9663;11;1.90989e-13;-7.15717e-18;193;lokalne;2.27374e-13;-7.15717e-18;53;lokalne;
31.281;-17.3939;21.2388;10;1.91191e-13;-7.15717e-18;189;lokalne;2.32919e-13;-7.15717e-18;49;lokalne;
26.1357;-22.5392;16.0934;10;2.53246e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
31.5974;-17.0774;21.5552;10;1.91191e-13;-7.15717e-18;189;lokalne;2.12545e-13;-7.15717e-18;57;lokalne;
45.2675;-61.8392;23.1525;11;2.0909e-13;-7.15717e-18;193;lokalne;2.13163e-13;-7.15717e-18;49;lokalne;
57.0343;59.0946;67.0766;8;62.7482;-0.921148;183;globalne;62.7552;-0.921148;25;globalne;
98.0156;-137.641;49.3408;12;2.53246e-13;-7.15717e-18;195;lokalne;-3.63798e-12;-7.15717e-18;33;lokalne;
54.178;58.7327;76.293;9;62.7482;-0.921148;185;globalne;62.7481;-0.921148;33;globalne;
92.0651;43.3902;82.0228;10;62.7482;-0.921148;189;globalne;62.75;-0.921148;29;globalne;
14.0314;-8.08354;9.47674;9;2.53246e-13;-7.15717e-18;185;lokalne;2.65269e-13;-7.15717e-18;33;lokalne;
25.3198;-23.355;15.2776;10;2.26595e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
67.5769;57.5346;65.5166;8;62.7482;-0.921148;183;globalne;62.7482;-0.921148;25;globalne;
34.0176;-14.6572;23.9754;10;2.26764e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;21;lokalne;
73.6854;51.5705;69.1308;9;62.7482;-0.921148;185;globalne;62.88;-0.920887;37;globalne;
14.3139;-7.80105;9.75923;9;2.08905e-13;-7.15717e-18;185;lokalne;2.62354e-13;-7.15717e-18;25;lokalne;
24.3809;-24.294;14.3387;10;2.53246e-13;-7.15717e-18;189;lokalne;0;-7.15717e-18;24;lokalne;
13.0491;-9.0658;8.49448;9;2.08905e-13;-7.15717e-18;185;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
45.33;-61.7767;23.215;11;1.91191e-13;-7.15717e-18;193;lokalne;2.0211e-13;-7.15717e-18;45;lokalne;
95.8901;47.2153;85.8479;10;62.7482;-0.921148;189;globalne;62.7481;-0.921148;33;globalne;
79.8864;31.2115;69.8441;10;62.7482;-0.921148;189;globalne;0;-7.15717e-18;4;lokalne;
43.6342;-63.4725;21.5193;11;2.08905e-13;-7.15717e-18;193;lokalne;2.27374e-13;-7.15717e-18;37;lokalne;
50.9936;55.5483;73.1086;9;62.7482;-0.921148;185;globalne;62.7476;-0.921148;29;globalne;
69.2532;47.924;68.1637;5;62.7482;-0.921148;187;globalne;62.7482;-0.921148;33;globalne;
26.5674;-67.3249;21.7299;6;2.17753e-13;-7.15717e-18;193;lokalne;1.7053e-13;-7.15717e-18;37;lokalne;
9.75356;-11.5756;8.66412;5;2.0909e-13;-7.15717e-18;187;lokalne;1.13687e-13;-7.15717e-18;28;lokalne;
56.3308;57.4202;77.6599;5;62.7482;-0.921148;187;globalne;62.3899;-0.919225;29;globalne;
75.9689;-17.9234;71.1314;6;2.26595e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;4;lokalne;
57.1162;58.2056;78.4454;5;62.7482;-0.921148;187;globalne;62.6849;-0.921088;37;globalne;
34.2901;-59.6022;29.4525;6;2.53398e-13;-7.15717e-18;193;lokalne;1.93936e-13;-7.15717e-18;65;lokalne;
13.1069;-80.7854;8.26936;6;2.62066e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;24;lokalne;
14.5922;-79.3001;9.75462;6;2.08905e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;24;lokalne;
17.3604;-76.5319;12.5229;6;2.08905e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;21;lokalne;
72.2769;50.9477;71.1874;5;62.7482;-0.921148;187;globalne;62.8639;-0.920947;37;globalne;
47.0447;51.8822;140.937;6;62.7482;-0.921148;193;globalne;0;-7.15717e-18;4;lokalne;
64.1663;59.3288;63.9287;4;62.7482;-0.921148;179;globalne;62.7482;-0.921148;21;globalne;
73.9719;52.6428;72.8825;5;62.7482;-0.921148;187;globalne;62.7481;-0.921148;25;globalne;
77.9929;-15.8994;73.1554;6;2.00051e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;4;lokalne;
43.4906;-50.4017;38.6531;6;2.44422e-13;-7.15717e-18;193;lokalne;1.97057e-13;-7.15717e-18;109;lokalne;
47.9538;52.7913;141.846;6;62.7482;-0.921148;193;globalne;0;-7.15717e-18;4;lokalne;
63.0747;61.9853;63.0307;3;62.7482;-0.921148;173;globalne;62.7481;-0.921148;21;globalne;
79.3278;-14.5645;74.4902;6;1.91191e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;4;lokalne;
64.8898;60.0523;64.6522;4;62.7482;-0.921148;179;globalne;62.7629;-0.921145;25;globalne;
27.5445;-66.3478;22.707;6;2.08905e-13;-7.15717e-18;193;lokalne;1.81899e-13;-7.15717e-18;41;lokalne;
28.6009;-65.2914;23.7634;6;2.08906e-13;-7.15717e-18;193;lokalne;1.94892e-13;-7.15717e-18;49;lokalne;
20.3947;-73.4976;15.5572;6;2.53246e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;24;lokalne;
76.8683;-17.024;72.0308;6;2.17753e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;4;lokalne;
96.5432;-316.627;75.214;7;2.08905e-13;-7.15717e-18;199;lokalne;2.27374e-13;-7.15717e-18;57;lokalne;
60.6638;60.9014;65.5013;4;62.7482;-0.921148;179;globalne;62.7478;-0.921148;25;globalne;
3.19834;-18.1308;2.1089;5;2.08905e-13;-7.15717e-18;187;lokalne;2.27374e-13;-7.15717e-18;33;lokalne;
23.1261;-70.7662;18.2886;6;2.08905e-13;-7.15717e-18;193;lokalne;1.79506e-13;-7.15717e-18;41;lokalne;
5.39511;-15.934;4.30567;5;2.17753e-13;-7.15717e-18;187;lokalne;2.32661e-13;-7.15717e-18;45;lokalne;
19.9365;-73.9558;15.099;6;2.26595e-13;-7.15717e-18;193;lokalne;1.13687e-13;-7.15717e-18;28;lokalne;
69.7825;48.4533;68.693;5;62.7482;-0.921148;187;globalne;62.7482;-0.921148;33;globalne;
97.9085;-315.262;76.5794;7;1.91191e-13;-7.15717e-18;199;lokalne;0;-7.15717e-18;33;lokalne;
58.7885;59.8779;80.1176;5;62.7482;-0.921148;187;globalne;-56.3388;0.0634811;5;globalne;
29.4495;-64.4428;24.612;6;2.08906e-13;-7.15717e-18;193;lokalne;1.94892e-13;-7.15717e-18;45;lokalne;
77.7843;-16.108;72.9468;6;2.08905e-13;-7.15717e-18;193;lokalne;0;-7.15717e-18;4;lokalne;
7.52328;-13.8059;6.43384;5;2.08905e-13;-7.15717e-18;187;lokalne;3.41061e-13;-7.15717e-18;29;lokalne;
55.324;56.4135;76.6532;5;62.7482;-0.921148;187;globalne;62.7583;-0.921147;33;globalne;
43.2449;-50.6474;38.4073;6;2.44422e-13;-7.15717e-18;193;lokalne;2.09423e-13;-7.15717e-18;112;lokalne;
