-4.93;4.44;
-2.03196;6.20139;
0.0458907;3.22171;
1.00933;2.98663;
1.00941;2.98648;
1.0095;2.9862;
1.00959;2.98579;
1.00968;2.98525;
1.00977;2.98458;
1.00986;2.98378;
1.00995;2.98286;
1.01004;2.98181;
1.01013;2.98064;
1.01022;2.97934;
1.01032;2.97793;
1.01042;2.97639;
1.01052;2.97475;
1.01062;2.97298;
1.01072;2.97111;
1.01083;2.96913;
1.01094;2.96704;
1.01105;2.96485;
1.01117;2.96256;
1.0113;2.96018;
1.01143;2.95769;
1.01156;2.95512;
1.0117;2.95246;
1.01185;2.94972;
1.01201;2.94689;
1.01217;2.94399;
1.01234;2.94101;
1.01252;2.93796;
1.01271;2.93484;
1.01291;2.93165;
1.01313;2.9284;
1.01335;2.92509;
1.01358;2.92172;
1.01383;2.9183;
1.01409;2.91482;
1.01436;2.9113;
1.01465;2.90773;
1.01495;2.90411;
1.01527;2.90046;
1.0156;2.89676;
1.01595;2.89303;
1.01632;2.88926;
1.0167;2.88546;
1.0171;2.88163;
1.01752;2.87777;
1.01796;2.87387;
1.01842;2.86996;
1.0189;2.86601;
1.0194;2.86205;
1.01992;2.85806;
1.02046;2.85405;
1.02103;2.85002;
1.02162;2.84597;
1.02223;2.8419;
1.02286;2.83781;
1.02353;2.8337;
1.02421;2.82958;
1.02492;2.82545;
1.02566;2.82129;
1.02643;2.81712;
1.02723;2.81294;
1.02805;2.80874;
1.0289;2.80452;
1.02978;2.80029;
1.0307;2.79605;
1.03164;2.79179;
1.03262;2.78751;
1.03363;2.78322;
1.03467;2.77891;
1.03575;2.77459;
1.03686;2.77025;
1.03801;2.76589;
1.0392;2.76152;
1.04042;2.75712;
1.04168;2.75271;
1.04298;2.74828;
1.04433;2.74383;
1.04571;2.73936;
1.04713;2.73487;
1.0486;2.73036;
1.05012;2.72583;
1.05167;2.72127;
1.05328;2.71669;
1.05493;2.71209;
1.05663;2.70746;
1.05838;2.70281;
1.06018;2.69813;
1.06203;2.69342;
1.06393;2.68869;
1.06589;2.68393;
1.0679;2.67914;
1.06996;2.67433;
1.07209;2.66948;
1.07427;2.66461;
1.07651;2.65971;
1.07881;2.65477;
1.08118;2.64981;
1.0836;2.64481;
1.08609;2.63979;
1.08864;2.63473;
1.09126;2.62964;
1.09395;2.62452;
1.0967;2.61937;
1.09952;2.61419;
1.1024;2.60898;
1.10536;2.60374;
1.10839;2.59847;
1.11149;2.59317;
1.11466;2.58784;
1.1179;2.58248;
1.12122;2.5771;
1.12461;2.57169;
1.12807;2.56626;
1.1316;2.5608;
1.13521;2.55531;
1.13889;2.54981;
1.14265;2.54428;
1.14648;2.53874;
1.15038;2.53318;
1.15435;2.52761;
1.15839;2.52202;
1.16251;2.51642;
1.16669;2.51081;
1.17094;2.50519;
1.17526;2.49957;
1.17965;2.49394;
1.1841;2.48832;
1.18862;2.48269;
1.1932;2.47708;
1.19783;2.47147;
1.20253;2.46587;
1.20728;2.46028;
1.21208;2.45471;
1.21694;2.44915;
1.22184;2.44362;
1.22679;2.43811;
1.23179;2.43263;
1.23682;2.42718;
1.24189;2.42176;
1.247;2.41638;
1.25214;2.41103;
1.25731;2.40573;
1.2625;2.40047;
1.26772;2.39525;
1.27295;2.39009;
1.27821;2.38498;
1.28347;2.37992;
1.28874;2.37492;
1.29402;2.36997;
1.2993;2.36509;
1.30458;2.36027;
1.30986;2.35552;
1.31513;2.35083;
1.32039;2.34621;
1.32563;2.34166;
1.33086;2.33718;
1.33607;2.33278;
1.34126;2.32844;
1.34642;2.32419;
1.35156;2.32;
1.35666;2.3159;
1.36173;2.31187;
1.36676;2.30792;
1.37176;2.30404;
1.37672;2.30025;
1.38164;2.29653;
1.38651;2.29289;
1.39133;2.28933;
1.39611;2.28584;
1.40084;2.28243;
1.40553;2.2791;
1.41016;2.27584;
1.41473;2.27266;
1.41926;2.26955;
1.42373;2.26652;
1.42814;2.26355;
1.4325;2.26066;
1.4368;2.25784;
1.44105;2.25508;
1.44524;2.2524;
1.44937;2.24978;
1.45345;2.24722;
1.45747;2.24473;
1.46143;2.2423;
1.46534;2.23993;
1.46918;2.23762;
1.47298;2.23536;
1.47671;2.23317;
1.4804;2.23102;
1.48402;2.22893;
1.48759;2.22689;
1.49111;2.2249;
1.49458;2.22296;
1.49799;2.22107;
1.50136;2.21922;
1.50467;2.21741;
1.50793;2.21564;
1.51115;2.21392;
1.51432;2.21223;
1.51744;2.21058;
1.52051;2.20897;
1.52354;2.20739;
1.52653;2.20585;
1.52947;2.20433;
1.53238;2.20285;
1.53524;2.2014;
1.53806;2.19997;
1.54085;2.19857;
1.5436;2.19719;
1.54631;2.19584;
1.54899;2.19451;
1.55163;2.1932;
1.55424;2.19192;
1.55682;2.19065;
1.55937;2.1894;
1.56189;2.18816;
1.56438;2.18694;
1.56684;2.18574;
1.56927;2.18455;
1.57168;2.18337;
1.57407;2.18221;
1.57643;2.18105;
1.57877;2.17991;
1.58109;2.17877;
1.58339;2.17764;
1.58567;2.17652;
