-5.72545;-0.983606;0.999374;3.00063;7.84263e-07;1;73;0.999856;3.00015;4.24881e-08;1;28;0.998427;2.99907;2.8429e-05;1;163;163;
-5.18609;-1.10081;0.999412;3.00059;6.91406e-07;1;71;0.99989;3.00011;2.49562e-08;1;28;0.998477;2.99899;2.89873e-05;1;162;162;
4.01037;-3.05473;1.00058;2.99942;6.83819e-07;1;85;1.00012;2.99988;2.722e-08;1;31;1.00082;2.99835;6.15964e-06;1;160;160;
-5.03637;3.04539;0.999402;3.0006;7.15014e-07;1;81;0.999863;3.00013;3.55266e-08;1;30;0.998176;3.00001;1.64418e-05;1;158;158;
1.73512;0.87539;1.00059;2.99941;6.91051e-07;1;74;1.00012;2.99988;2.87118e-08;1;28;1.00062;2.99821;9.08132e-06;1;138;138;
0.989791;-9.19802;1.00057;2.99943;6.56905e-07;1;88;1.00013;2.99988;3.0658e-08;1;32;0.999998;2.99811;1.79309e-05;1;171;171;
-7.54169;2.34512;0.999372;3.00063;7.88913e-07;1;83;0.999878;3.00012;2.85487e-08;1;31;0.998197;2.99986;1.83386e-05;1;165;165;
3.13989;-1.5864;1.0006;2.9994;7.08421e-07;1;82;1.00013;2.99987;3.39064e-08;1;30;1.00079;2.9983;6.82284e-06;1;154;154;
-4.49263;9.98041;0.999413;3.00059;6.88013e-07;1;88;0.999861;3.00014;3.8867e-08;1;31;0.998841;3.00147;3.9087e-06;1;165;165;
6.90681;-1.84777;1.00062;2.99938;7.79595e-07;1;86;1.00012;2.99988;2.74803e-08;1;31;1.00145;2.99881;3.81017e-06;1;162;162;
8.10847;0.308888;1.00063;2.99937;7.99119e-07;1;85;1.00013;2.99987;3.38245e-08;1;31;1.00175;2.99934;8.2305e-06;1;162;162;
9.99034;3.29804;1.00062;2.99938;7.76214e-07;1;84;1.00013;2.99987;3.36868e-08;1;31;1.0019;3.00006;1.89762e-05;1;165;165;
-1.61101;0.264582;1.0006;2.9994;7.2783e-07;1;44;1.00014;2.99985;4.36008e-08;1;20;0.998748;2.99869;2.95801e-05;1;149;149;
-4.50333;-5.25337;1.00063;2.99937;7.88958e-07;1;73;1.00015;2.99985;4.34384e-08;1;28;0.998952;2.99843;3.10349e-05;1;167;167;
9.67538;0.522597;1.00058;2.99942;6.79099e-07;1;87;1.0001;2.99989;2.20281e-08;1;32;1.00174;2.9995;9.44963e-06;1;166;166;
2.90736;-2.43514;1.00058;2.99942;6.83778e-07;1;83;1.00014;2.99985;4.28441e-08;1;30;1.00061;2.99827;8.39615e-06;1;157;157;
4.909;-3.3349;1.00059;2.99941;7.07315e-07;1;86;1.00013;2.99987;3.21228e-08;1;31;1.00096;2.99844;4.78418e-06;1;162;162;
-3.23256;9.03712;0.999404;3.0006;7.10879e-07;1;86;0.999879;3.00012;2.97157e-08;1;31;0.998958;3.00149;4.08343e-06;1;162;162;
-7.38614;4.09457;0.999388;3.00061;7.4796e-07;1;85;0.999864;3.00013;3.60881e-08;1;31;0.998137;3.00024;1.40268e-05;1;164;164;
-7.68156;-3.04707;0.999398;3.0006;7.24052e-07;1;73;0.99986;3.00014;4.00988e-08;1;28;0.998508;2.99896;2.89506e-05;1;169;169;
-0.0321453;-0.274962;1.00063;2.99937;7.99823e-07;1;71;1.00012;2.99989;2.6039e-08;1;28;0.999452;2.99826;2.42781e-05;1;147;147;
-5.65339;-3.15965;0.999391;3.00061;7.40647e-07;1;57;0.999876;3.00012;3.0514e-08;1;24;0.998666;2.99876;2.97047e-05;1;166;166;
5.89497;-2.76714;1.00062;2.99938;7.66246e-07;1;86;1.00011;2.99989;2.60398e-08;1;31;1.0012;2.99858;3.65176e-06;1;162;162;
4.94237;9.23285;0.999419;3.00058;6.75681e-07;1;72;0.999876;3.00012;2.99181e-08;1;28;1.00097;3.00153;2.83914e-05;1;162;162;
2.50826;-7.17034;1.00061;2.99939;7.44642e-07;1;87;1.00012;2.99989;2.58212e-08;1;32;1.00027;2.99816;1.32887e-05;1;168;168;
-6.94761;5.27381;0.999407;3.00059;7.04213e-07;1;86;0.999859;3.00014;3.85376e-08;1;31;0.998234;3.00051;9.72826e-06;1;164;164;
9.73245;-7.31094;1.00059;2.99941;6.90367e-07;1;92;1.00015;2.99986;4.03104e-08;1;32;1.00122;2.99856;3.77471e-06;1;173;173;
7.30936;-3.49725;1.0006;2.9994;7.25304e-07;1;88;1.00013;2.99987;3.3744e-08;1;31;1.00127;2.9987;3.30306e-06;1;166;166;
6.77659;6.66254;1.0006;2.9994;7.10616e-07;1;71;1.00011;2.99989;2.54949e-08;1;28;1.00158;3.001;2.99947e-05;1;160;160;
2.74465;2.27287;1.00063;2.99937;7.86884e-07;1;72;1.00015;2.99984;4.61214e-08;1;27;1.00172;2.99929;7.45844e-06;1;135;135;
-1.35285;7.58394;0.999386;3.00061;7.53457e-07;1;82;0.999872;3.00014;3.51359e-08;1;30;0.999171;3.00162;5.77286e-06;1;155;155;
6.67716;4.15327;1.00061;2.99939;7.44433e-07;1;78;1.00011;2.9999;2.24909e-08;1;30;1.00181;3.00037;2.22838e-05;1;157;157;
-0.236697;7.31889;0.999393;3.00061;7.366e-07;1;80;0.999891;3.00012;2.53231e-08;1;30;0.999492;3.00178;9.83476e-06;1;152;152;
7.79792;3.15029;1.00059;2.99941;6.91952e-07;1;82;1.00015;2.99986;4.32705e-08;1;30;1.00185;3.00004;1.78065e-05;1;160;160;
-3.44367;-3.1439;1.00059;2.99941;7.00564e-07;1;69;1.00014;2.99987;3.6601e-08;1;27;0.998906;2.99849;3.06546e-05;1;162;162;
-5.39457;6.9013;0.999402;3.0006;7.1451e-07;1;86;0.999871;3.00013;3.26299e-08;1;31;0.998426;3.00096;4.90689e-06;1;162;162;
9.89376;-7.27573;1.00059;2.99941;6.99541e-07;1;92;1.00014;2.99986;3.97813e-08;1;32;1.00118;2.99863;3.40298e-06;1;174;174;
4.53701;1.73126;1.00058;2.99942;6.80468e-07;1;79;1.00014;2.99986;3.82605e-08;1;29;1.00179;2.99936;8.84138e-06;1;148;148;
0.828871;-7.0423;1.00057;2.99943;6.56779e-07;1;86;1.0001;2.9999;2.0319e-08;1;32;0.999969;2.99818;1.69658e-05;1;168;168;
6.73988;-2.6511;1.0006;2.9994;7.08417e-07;1;87;1.00011;2.99988;2.65523e-08;1;31;1.00134;2.99868;3.54997e-06;1;163;163;
8.96544;-7.42164;1.00063;2.99937;7.9457e-07;1;91;1.00015;2.99986;4.24683e-08;1;32;1.00112;2.99854;3.84632e-06;1;173;173;
-3.0802;-7.94167;1.00061;2.99939;7.37184e-07;1;82;1.00011;2.99989;2.53831e-08;1;31;0.999367;2.9983;2.50084e-05;1;171;171;
-6.66928;1.95898;0.999414;3.00059;6.87923e-07;1;82;0.999844;3.00015;4.63315e-08;1;30;0.998206;2.99976;1.98726e-05;1;163;163;
-5.82143;-2.52334;0.99938;3.00062;7.68401e-07;1;66;0.99985;3.00015;4.52221e-08;1;26;0.99856;2.99883;3.05845e-05;1;165;165;
3.18645;4.34879;1.00061;2.99939;7.43326e-07;1;62;1.00014;2.99986;3.92018e-08;1;25;1.00158;3.00097;2.9567e-05;1;141;141;
-4.71111;0.941095;0.999392;3.00061;7.39505e-07;1;76;0.99987;3.00013;3.29715e-08;1;29;0.998274;2.99938;2.54242e-05;1;158;158;
-6.90387;4.72167;0.999379;3.00062;7.70985e-07;1;85;0.999865;3.00013;3.54119e-08;1;31;0.998152;3.0004;1.19392e-05;1;163;163;
-0.269689;-6.26889;1.00057;2.99943;6.57362e-07;1;84;1.00012;2.99987;3.05408e-08;1;31;0.999745;2.99814;2.13777e-05;1;166;166;
-2.26601;0.769721;0.999389;3.00061;7.45605e-07;1;64;0.999882;3.00012;2.83832e-08;1;26;0.998434;2.99893;3.13832e-05;1;149;149;
2.84858;-5.00422;1.00064;2.99936;8.07822e-07;1;85;1.00013;2.99986;3.6845e-08;1;31;1.00041;2.99822;1.08116e-05;1;164;164;
-0.893474;-9.60663;1.00062;2.99938;7.736e-07;1;86;1.00012;2.99989;2.60975e-08;1;32;0.999721;2.99814;2.17996e-05;1;172;172;
4.77506;6.55292;1.00064;2.99936;8.09092e-07;1;49;1.00012;2.99988;2.94818e-08;1;22;1.00133;3.00125;3.00291e-05;1;155;155;
2.60508;8.59631;0.999402;3.0006;7.15368e-07;1;77;0.999863;3.00014;3.7969e-08;1;29;1.00051;3.00178;2.44249e-05;1;157;157;
-2.79375;7.01326;0.999378;3.00062;7.7303e-07;1;83;0.999885;3.00012;2.65765e-08;1;30;0.99873;3.00134;3.44179e-06;1;156;156;
5.04583;4.11068;1.0006;2.9994;7.27983e-07;1;74;1.0001;2.9999;2.03989e-08;1;29;1.00175;3.00048;2.32174e-05;1;151;151;
-4.98493;-7.83303;1.00059;2.99941;6.92516e-07;1;79;1.00012;2.99988;2.95258e-08;1;30;0.999118;2.9984;2.79043e-05;1;172;172;
2.26537;8.35475;0.999387;3.00061;7.50986e-07;1;77;0.999862;3.00014;3.87554e-08;1;29;1.00042;3.00179;2.30538e-05;1;156;156;
-6.24425;-1.28507;0.999392;3.00061;7.39953e-07;1;74;0.99989;3.00011;2.34335e-08;1;29;0.998391;2.99905;2.97393e-05;1;164;164;
2.32283;7.81205;0.999419;3.00058;6.74975e-07;1;76;0.999881;3.00012;2.88331e-08;1;29;1.00049;3.00179;2.41563e-05;1;154;154;
-9.11871;-6.52696;0.999409;3.00059;6.98026e-07;1;59;0.999851;3.00015;4.41772e-08;1;24;0.998654;2.99873;3.0733e-05;1;174;174;
9.81187;-2.03421;1.00059;2.99941;6.86737e-07;1;89;1.00012;2.99988;2.94054e-08;1;32;1.00159;2.99909;5.24149e-06;1;168;168;
2.85177;0.803167;1.00061;2.99939;7.36083e-07;1;77;1.00014;2.99987;3.66707e-08;1;28;1.00121;2.99857;3.71565e-06;1;143;143;
5.41739;-6.72976;1.0006;2.9994;7.16926e-07;1;89;1.00013;2.99987;3.2775e-08;1;32;1.00076;2.99833;6.71014e-06;1;169;169;
5.87238;-0.805398;1.00062;2.99938;7.73622e-07;1;84;1.00015;2.99986;4.19819e-08;1;30;1.00147;2.99885;3.90705e-06;1;158;158;
-3.7281;9.17863;0.999367;3.00063;8.01808e-07;1;86;0.999877;3.00012;3.07119e-08;1;31;0.998894;3.00144;3.77058e-06;1;163;163;
-0.170956;6.19781;0.999411;3.00059;6.94254e-07;1;78;0.999876;3.00013;3.15119e-08;1;29;0.999378;3.0017;7.9133e-06;1;147;147;
-3.91447;-6.24182;1.00058;2.99942;6.81153e-07;1;78;1.00011;2.99989;2.34204e-08;1;30;0.999111;2.99833;2.98352e-05;1;168;168;
9.41309;3.18678;1.00059;2.99941;6.9522e-07;1;84;1.00012;2.99988;2.99519e-08;1;31;1.00187;3.00004;1.80963e-05;1;164;164;
-5.43591;-2.51968;0.9994;3.0006;7.20337e-07;1;63;0.999893;3.00011;2.25831e-08;1;26;0.99857;2.99877;3.17673e-05;1;164;164;
8.73951;-1.9021;1.00059;2.99941;7.06734e-07;1;88;1.00011;2.99989;2.33995e-08;1;32;1.00155;2.99902;4.66871e-06;1;166;166;
-6.94715;9.64673;0.999382;3.00062;7.62919e-07;1;89;0.999894;3.00011;2.40325e-08;1;32;0.998562;3.0012;3.73611e-06;1;168;168;
-0.168134;2.75576;0.999395;3.00061;7.32431e-07;1;63;0.999853;3.00014;4.13275e-08;1;25;0.998178;2.99962;2.28895e-05;1;126;126;
-6.2856;1.41205;0.999378;3.00062;7.7475e-07;1;80;0.999863;3.00013;3.59811e-08;1;30;0.998207;2.99961;2.24547e-05;1;162;162;
-2.12626;-7.80361;1.00061;2.99939;7.47566e-07;1;83;1.00012;2.99987;3.06455e-08;1;31;0.999489;2.99824;2.4074e-05;1;170;170;
-4.25056;6.64599;0.999426;3.00057;6.58628e-07;1;85;0.999893;3.00011;2.24768e-08;1;31;0.998492;3.00105;4.21735e-06;1;159;159;
2.61044;5.35271;0.9994;3.0006;7.20583e-07;1;61;0.999877;3.00013;3.12057e-08;1;25;1.00105;3.00153;3.0195e-05;1;143;143;
2.21159;-2.90634;1.00063;2.99937;7.93323e-07;1;82;1.00014;2.99985;4.33299e-08;1;30;1.00037;2.99821;1.13732e-05;1;158;158;
-1.69103;-9.11501;1.00061;2.99939;7.39035e-07;1;85;1.0001;2.9999;2.11106e-08;1;32;0.999603;2.99821;2.23941e-05;1;172;172;
9.29885;-3.3073;1.00062;2.99938;7.64202e-07;1;89;1.00011;2.99988;2.69683e-08;1;32;1.0015;2.99886;4.07721e-06;1;168;168;
7.2396;9.43068;0.999392;3.00061;7.39012e-07;1;48;0.99989;3.00011;2.34717e-08;1;22;1.00132;3.00136;3.218e-05;1;165;165;
5.2894;8.05706;0.999379;3.00062;7.70717e-07;1;61;0.999872;3.00013;3.44129e-08;1;25;1.00117;3.00138;2.92675e-05;1;160;160;
-2.147;0.538222;0.999384;3.00062;7.58106e-07;1;60;0.999882;3.00011;2.70707e-08;1;25;0.998566;2.99888;2.94273e-05;1;150;150;
8.96459;8.53162;1.00062;2.99938;7.62368e-07;1;72;1.00013;2.99987;3.41856e-08;1;28;1.00152;3.00105;2.98459e-05;1;167;167;
5.59405;-2.81895;1.0006;2.9994;7.30859e-07;1;86;1.00012;2.99988;2.69799e-08;1;31;1.00113;2.99857;3.69439e-06;1;162;162;
-3.92489;-2.14981;1.00058;2.99942;6.71844e-07;1;50;1.00013;2.99988;3.10103e-08;1;22;0.998724;2.99867;3.06691e-05;1;161;161;
5.89083;-3.13257;1.00058;2.99942;6.63434e-07;1;87;1.00012;2.99988;2.98695e-08;1;31;1.00114;2.99857;3.7022e-06;1;163;163;
1.6163;2.40004;1.00058;2.99942;6.7458e-07;1;66;1.00012;2.99988;2.90043e-08;1;25;1.00131;2.99873;3.33728e-06;1;120;120;
0.00329564;-4.82332;1.0006;2.9994;7.29713e-07;1;82;1.00015;2.99984;4.88852e-08;1;30;0.999767;2.99817;2.04189e-05;1;163;163;
4.82132;-4.46878;nan;nan;nan;1;10001;0.999932;3.00007;9.45487e-09;1;39;1.0003;2.99942;7.50685e-07;1;74;74;
-9.16628;-8.00844;nan;nan;nan;1;10001;0.999944;3.00006;6.75776e-09;1;36;0.999525;2.99949;4.40779e-06;1;78;78;
-6.83169;1.09283;nan;nan;nan;1;10001;0.999943;3.00006;7.32031e-09;1;31;0.999306;2.99983;3.48497e-06;1;73;73;
6.14928;2.96582;nan;nan;nan;1;10001;0.999962;3.00004;3.09559e-09;1;38;1.00067;3;2.21523e-06;1;70;70;
-0.0911198;1.71783;nan;nan;nan;1;10001;0.999934;3.00006;8.12708e-09;1;28;0.999552;2.99947;4.27674e-06;1;61;61;
5.99759;0.612101;nan;nan;nan;1;10001;0.999956;3.00004;3.57833e-09;1;44;1.00065;2.99969;9.78145e-07;1;70;70;
3.16762;9.54837;nan;nan;nan;1;10001;0.999943;3.00006;6.3843e-09;1;32;1.00022;3.00066;3.55937e-06;1;72;72;
-7.97743;-8.05038;nan;nan;nan;1;10001;0.999924;3.00007;1.11706e-08;1;36;0.99958;2.99948;3.94723e-06;1;78;78;
-6.26273;8.84756;nan;nan;nan;1;10001;0.999959;3.00004;3.59953e-09;1;33;0.999434;3.00046;5.76686e-07;1;74;74;
8.89865;1.72171;nan;nan;nan;1;10001;0.999932;3.00006;8.63783e-09;1;29;1.0007;2.99989;1.87708e-06;1;73;73;
8.70643;-8.69647;nan;nan;nan;1;10001;0.999953;3.00004;4.13962e-09;1;38;1.00036;2.99945;5.67631e-07;1;78;78;
3.49107;9.71447;nan;nan;nan;1;10001;0.99996;3.00004;3.51372e-09;1;32;1.00025;3.00068;3.95236e-06;1;72;72;
2.1872;7.66871;nan;nan;nan;1;10001;0.999957;3.00004;3.5176e-09;1;31;1.00018;3.00069;3.49736e-06;1;69;69;
-5.88143;-1.4062;nan;nan;nan;1;10001;0.999943;3.00006;6.9374e-09;1;28;0.999391;2.99961;4.52067e-06;1;73;73;
1.81594;6.82894;nan;nan;nan;1;10001;0.999954;3.00005;4.59579e-09;1;30;1.00014;3.00064;2.86186e-06;1;68;68;
3.49202;5.55932;nan;nan;nan;1;10001;0.999944;3.00006;7.47519e-09;1;43;1.00048;3.00049;4.17555e-06;1;67;67;
3.87297;-7.20238;nan;nan;nan;1;10001;1.00004;2.99995;4.19626e-09;1;27;1.0002;2.9993;1.53902e-06;1;75;75;
-3.4098;-9.53993;nan;nan;nan;1;10001;1.00005;2.99995;4.85968e-09;1;33;0.999766;2.99933;3.73966e-06;1;77;77;
6.09867;6.94784;nan;nan;nan;1;10001;nan;nan;nan;1;31;1.00051;3.0004;3.73645e-06;1;72;72;
-9.12044;2.564;nan;nan;nan;1;10001;0.999957;3.00004;3.72142e-09;1;31;0.999306;2.99997;2.57913e-06;1;75;75;
2.88053;-9.65907;nan;nan;nan;1;10001;1.00005;2.99995;4.74125e-09;1;45;1.0001;2.99933;1.7727e-06;1;77;77;
-6.41285;-9.91933;nan;nan;nan;1;10001;1.00004;2.99996;3.28286e-09;1;31;0.999654;2.9994;4.0964e-06;1;78;78;
3.4752;3.48075;nan;nan;nan;1;10001;1.00005;2.99994;5.88148e-09;1;29;1.00069;3.00013;3.23459e-06;1;64;64;
-4.37219;2.94295;nan;nan;nan;1;10001;0.99993;3.00008;1.07054e-08;1;29;0.999302;2.99999;2.47863e-06;1;70;70;
-8.05707;-8.03272;nan;nan;nan;1;10001;0.999966;3.00004;2.47958e-09;1;38;0.999577;2.99948;3.97124e-06;1;78;78;
6.72324;5.16439;nan;nan;nan;1;10001;1.00005;2.99995;4.91155e-09;1;31;1.00065;3.00025;3.74421e-06;1;71;71;
3.03182;-0.697932;nan;nan;nan;1;10001;1.00006;2.99994;6.16182e-09;1;35;1.00034;2.99938;8.14032e-07;1;68;68;
-2.08693;9.32852;nan;nan;nan;1;10001;nan;nan;nan;1;31;0.999689;3.00064;9.27795e-07;1;72;72;
0.0980794;-1.65393;nan;nan;nan;1;10001;1.00005;2.99995;5.06472e-09;1;30;0.999867;2.99931;3.18266e-06;1;69;69;
0.599667;4.58878;nan;nan;nan;1;10001;0.999965;3.00004;2.73404e-09;1;25;0.999836;3.00065;1.40523e-06;1;61;61;
-2.13776;-2.2516;nan;nan;nan;1;10001;1.00007;2.99993;1.01417e-08;1;28;0.999641;2.9994;4.17121e-06;1;71;71;
-8.09995;-7.5224;nan;nan;nan;1;10001;0.999941;3.00006;6.6419e-09;1;44;0.999575;2.99951;3.78673e-06;1;78;78;
9.40244;-6.50868;nan;nan;nan;1;10001;1.00006;2.99994;7.80024e-09;1;19;1.00045;2.9995;4.67958e-07;1;77;77;
-9.75203;1.03155;nan;nan;nan;1;10001;0.99995;3.00005;5.50392e-09;1;31;0.999351;2.99988;2.79257e-06;1;76;76;
9.24457;2.14546;nan;nan;nan;1;10001;1.00006;2.99994;7.85598e-09;1;31;1.00064;2.99993;1.74401e-06;1;74;74;
-2.87803;-4.9838;nan;nan;nan;1;10001;1.00005;2.99995;4.94793e-09;1;32;0.999698;2.99938;3.89668e-06;1;74;74;
-1.07765;9.46965;nan;nan;nan;1;10001;0.999939;3.00006;7.80656e-09;1;26;0.999791;3.00065;1.24905e-06;1;72;72;
-1.8463;0.0701116;nan;nan;nan;1;10001;1.00004;2.99995;3.97711e-09;1;32;0.999522;2.99951;4.22814e-06;1;68;68;
5.90168;-2.2763;nan;nan;nan;1;10001;1.00005;2.99995;4.36308e-09;1;19;1.00049;2.99947;5.3096e-07;1;72;72;
-9.18612;-5.03244;nan;nan;nan;1;10001;nan;nan;nan;1;34;0.999459;2.99957;4.21936e-06;1;77;77;
9.37911;-6.67438;nan;nan;nan;1;10001;nan;nan;nan;1;33;1.00045;2.99949;4.80941e-07;1;77;77;
4.86451;-2.60916;nan;nan;nan;1;10001;nan;nan;nan;1;28;1.00039;2.99944;5.93195e-07;1;72;72;
-2.3997;-9.06193;nan;nan;nan;1;10001;1.00004;2.99996;3.43741e-09;1;33;0.999819;2.99936;3.14009e-06;1;77;77;
-8.03563;-9.87043;nan;nan;nan;1;10001;1.00005;2.99995;5.39209e-09;1;29;0.999628;2.99947;3.66505e-06;1;79;79;
-4.31162;4.09731;nan;nan;nan;1;10001;0.999945;3.00006;7.04744e-09;1;38;0.99931;3.00014;1.69653e-06;1;70;70;
6.2706;9.63403;nan;nan;nan;1;10001;nan;nan;nan;1;49;1.00041;3.00052;3.87894e-06;1;74;74;
-2.67883;1.41884;nan;nan;nan;1;10001;nan;nan;nan;1;38;0.999383;2.99973;3.56806e-06;1;68;68;
9.04322;-9.69441;nan;nan;nan;1;10001;1.00006;2.99994;7.66483e-09;1;40;1.00038;2.99941;6.82298e-07;1;78;78;
-8.0949;-8.15578;nan;nan;nan;1;10001;nan;nan;nan;1;39;0.999575;2.99948;4.03541e-06;1;78;78;
-3.84263;1.59542;nan;nan;nan;1;10001;0.999936;3.00007;8.71898e-09;1;31;0.999371;2.99982;3.06572e-06;1;70;70;
3.72877;-7.40195;nan;nan;nan;1;10001;1.00006;2.99994;6.51412e-09;1;27;1.00016;2.99937;1.27899e-06;1;76;76;
6.58444;-5.30583;nan;nan;nan;1;10001;1.00004;2.99996;3.05851e-09;1;39;1.00038;2.99943;6.10469e-07;1;75;75;
8.95161;-7.41719;nan;nan;nan;1;10001;0.99994;3.00006;6.9236e-09;1;27;1.00042;2.99945;5.53001e-07;1;77;77;
6.07776;7.10324;nan;nan;nan;1;10001;0.999957;3.00004;3.52166e-09;1;39;1.00051;3.00041;3.84628e-06;1;72;72;
1.59432;-0.387242;nan;nan;nan;1;10001;0.99994;3.00005;6.59741e-09;1;28;1.00011;2.99935;1.5647e-06;1;67;67;
1.15192;0.354447;nan;nan;nan;1;10001;1.00004;2.99995;3.7911e-09;1;45;1.00004;2.99935;1.93405e-06;1;65;65;
7.55641;-3.60046;nan;nan;nan;1;10001;1.00006;2.99994;7.51076e-09;1;19;1.00051;2.99949;5.2572e-07;1;74;74;
9.74311;3.24685;nan;nan;nan;1;10001;1.00007;2.99993;1.03358e-08;1;30;1.00068;3.00002;2.42804e-06;1;74;74;
-1.74524;-9.91469;nan;nan;nan;1;10001;1.00004;2.99996;3.17582e-09;1;32;0.999854;2.99931;3.25845e-06;1;77;77;
3.62573;-6.77132;nan;nan;nan;1;10001;1.00005;2.99995;5.01585e-09;1;27;1.00018;2.99933;1.44208e-06;1;75;75;
-6.46922;-6.29969;nan;nan;nan;1;10001;0.999928;3.00007;1.04788e-08;1;37;0.999549;2.99944;4.61491e-06;1;76;76;
-1.8683;-2.0473;nan;nan;nan;1;10001;1.00007;2.99993;9.75735e-09;1;29;0.999672;2.99942;3.71845e-06;1;71;71;
0.522597;6.18379;nan;nan;nan;1;10001;0.99996;3.00004;3.17488e-09;1;43;0.999897;3.00069;1.86248e-06;1;66;66;
1.39587;-5.30398;nan;nan;nan;1;10001;0.999948;3.00005;5.21314e-09;1;37;1.00003;2.99935;1.93904e-06;1;74;74;
3.63813;6.50576;nan;nan;nan;1;10001;0.999946;3.00005;5.5218e-09;1;26;1.00039;3.00052;3.71252e-06;1;69;69;
-6.79484;-8.10617;nan;nan;nan;1;10001;1.00004;2.99995;4.02209e-09;1;29;0.999586;2.99941;4.5498e-06;1;77;77;
5.46781;-8.94746;nan;nan;nan;1;10001;nan;nan;nan;1;38;1.00024;2.99937;1.09009e-06;1;77;77;
-7.38332;9.42307;nan;nan;nan;1;10001;1.00005;2.99995;4.60067e-09;1;27;0.999425;3.00044;5.96875e-07;1;75;75;
6.93853;6.39646;nan;nan;nan;1;10001;1.00004;2.99996;3.0137e-09;1;30;1.0006;3.00034;4.00414e-06;1;72;72;
2.62488;0.170202;nan;nan;nan;1;10001;0.999942;3.00006;6.62811e-09;1;25;1.00035;2.99939;7.72714e-07;1;66;66;
9.34115;-6.63572;nan;nan;nan;1;10001;0.999944;3.00005;6.0249e-09;1;34;1.00044;2.99949;4.77025e-07;1;77;77;
-9.16385;4.22998;nan;nan;nan;1;10001;1.00005;2.99995;4.45583e-09;1;61;0.999303;3.00008;1.99453e-06;1;75;75;
-8.38202;8.33246;nan;nan;nan;1;10001;0.999939;3.00007;8.06629e-09;1;35;0.999434;3.00032;6.63077e-07;1;76;76;
3.33804;8.42814;nan;nan;nan;1;10001;nan;nan;nan;1;39;1.00027;3.00062;3.61194e-06;1;71;71;
5.05012;0.194909;nan;nan;nan;1;10001;nan;nan;nan;1;27;1.0006;2.99959;6.6453e-07;1;69;69;
1.28407;7.17533;nan;nan;nan;1;10001;0.999938;3.00007;8.44928e-09;1;29;1.00005;3.0007;2.73324e-06;1;68;68;
7.49236;-6.94696;nan;nan;nan;1;10001;0.999939;3.00006;7.33874e-09;1;50;1.00039;2.9994;6.87759e-07;1;76;76;
-2.07412;-3.92524;nan;nan;nan;1;10001;1.00004;2.99996;3.48758e-09;1;32;0.999728;2.99939;3.58696e-06;1;73;73;
-2.2777;9.94769;nan;nan;nan;1;10001;nan;nan;nan;1;31;0.99971;3.00062;8.85364e-07;1;73;73;
4.00737;-7.81104;nan;nan;nan;1;10001;1.00005;2.99995;4.99596e-09;1;27;1.00018;2.99935;1.34584e-06;1;76;76;
-8.57288;0.502759;nan;nan;nan;1;10001;0.999951;3.00005;4.58341e-09;1;32;0.999343;2.99983;3.20118e-06;1;75;75;
-2.53823;-9.54437;nan;nan;nan;1;10001;1.00004;2.99996;3.73496e-09;1;33;0.999812;2.99933;3.39728e-06;1;77;77;
8.27794;5.8777;nan;nan;nan;1;10001;1.00005;2.99995;5.60087e-09;1;56;1.00064;3.00025;3.7159e-06;1;73;73;
8.74192;-3.89844;nan;nan;nan;1;10001;1.00005;2.99994;6.40933e-09;1;19;1.00053;2.99953;5.19109e-07;1;75;75;
-1.06758;2.36056;nan;nan;nan;1;10001;0.999939;3.00006;7.05073e-09;1;30;0.999343;2.9998;3.43748e-06;1;63;63;
